season,team,prior_qb_id,prior_qb_epa_play,prior_qb_cpoe,qb_returns,ret_qb_attempt_share,ret_rb_carry_share,ret_wrte_target_share,relocated,vacated_rush_share,vacated_target_share,ret_skill_fantasy_share,prior_epa_play,prior_success_rate,prior_points_per_drive,prior_plays,prior_pass_rate,prior_ol_sack_rate
2006,SEA,00-0007091,0.1958145524428189,,1.0,1.0,1.0,0.9318181818181818,0.0,0.0,0.06818181818181823,0.9659090909090908,0.1453988412822839,0.4855144855144855,2.4972067039106145,1001.0,0.5104895104895105,0.0518962075848303
2006,SF,00-0023436,-0.45727842277319897,,1.0,0.9126436781609195,0.9945054945054945,0.6746031746031746,0.0,0.005494505494505475,0.32539682539682535,0.8345543345543346,-0.2181263075231188,0.3325554259043173,1.1302083333333333,857.0,0.5425904317386231,0.1098398169336384
2006,TB,00-0022005,-0.07356873733383046,,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,-0.0629343342542237,0.3968911917098445,1.6944444444444444,965.0,0.550259067357513,0.0764818355640535
2006,TEN,00-0011024,-0.037730405395396974,,1.0,0.9546925566343042,0.8888888888888888,0.9163879598662207,0.0,0.11111111111111116,0.08361204013377932,0.9026384243775547,-0.1109316355820271,0.4057539682539682,1.7127659574468086,1008.0,0.6309523809523809,0.048465266558966
2006,WAS,00-0002110,0.05324985115645236,,1.0,1.0,1.0,0.9830508474576272,0.0,0.0,0.016949152542372836,0.9915254237288136,0.0061511709013485,0.4088235294117647,1.9189189189189189,1020.0,0.5196078431372549,0.0604288499025341
2007,ARI,00-0024225,0.0011340264095591969,-4.985010360462078,1.0,1.0,0.9761273209549072,0.92,0.0,0.023872679045092826,0.07999999999999996,0.9480636604774536,-0.054177295915767,0.4130213631739572,1.9828571428571429,983.0,0.5910478128179044,0.0594405594405594
2007,ATL,00-0020245,-0.16759972202571286,-4.0849719306419106,0.0,0.06465517241379311,0.9975308641975309,0.99375,0.0,0.0024691358024691024,0.006249999999999978,0.9956404320987655,-0.0498718490197009,0.3983903420523139,1.8268156424581008,994.0,0.5160965794768612,0.1010752688172043
2007,BAL,00-0011024,0.05962891416843332,3.169840954244137,1.0,1.0,1.0,0.9921259842519685,0.0,0.0,0.007874015748031482,0.9960629921259843,-0.017538724367426,0.3985728848114169,1.7333333333333334,981.0,0.564729867482161,0.0317164179104477
2007,BUF,00-0022912,-0.05394976821437105,3.340507482649977,1.0,1.0,0.9945652173913043,0.9728506787330317,0.0,0.005434782608695676,0.02714932126696834,0.983707948062168,-0.0951418540030635,0.4116331096196868,1.576086956521739,894.0,0.5503355704697986,0.0985324947589098
2007,CAR,00-0004161,-0.012874918041040238,1.2649934548531137,1.0,0.7933450087565674,0.9782016348773842,0.5109170305676856,0.0,0.021798365122615793,0.48908296943231444,0.7445593327225348,-0.0823351418011363,0.4055158324821246,1.3989637305699485,979.0,0.5903983656792645,0.0560420315236427
2007,CHI,00-0022121,-0.08715965520741645,-3.768516375344965,1.0,1.0,1.0,0.9805825242718447,0.0,0.0,0.01941747572815533,0.9902912621359223,-0.0599643640601763,0.3950980392156862,2.1047120418848166,1020.0,0.5274509803921569,0.0446927374301676
2007,CIN,00-0021429,0.1077592028464492,5.453232395066263,1.0,1.0,0.9682539682539683,0.8533834586466166,0.0,0.031746031746031744,0.14661654135338342,0.9108187134502924,0.0326825025354276,0.4472876151484135,2.1483516483516483,977.0,0.5752302968270215,0.066546762589928
2007,CLE,00-0023502,-0.1990812854856969,4.926863767470586,1.0,0.9964349376114082,1.0,1.0,0.0,0.0,0.0,1.0,-0.2026290733826765,0.3801295896328294,1.491891891891892,926.0,0.6231101511879049,0.0962566844919786
2007,DAL,00-0021678,0.23223411553538795,7.9338146206395175,1.0,0.6593001841620626,0.9904761904761905,1.0,0.0,0.00952380952380949,0.0,0.9952380952380953,0.0734322402058475,0.4551792828685259,2.445086705202312,1004.0,0.5607569721115537,0.0678899082568807
2007,DEN,00-0013042,-0.0891956234817484,-3.562759400391188,0.0,0.30991735537190085,0.9389671361502347,0.6839378238341969,0.0,0.06103286384976525,0.3160621761658031,0.8114524799922158,-0.0555883190238967,0.3991640543364681,1.824175824175824,957.0,0.5193312434691745,0.0640495867768595
2007,DET,00-0009311,-0.07785557841631441,-0.05119911542064265,1.0,1.0,0.7121212121212122,0.8694029850746269,0.0,0.28787878787878785,0.13059701492537312,0.7907620985979196,-0.1170823062750573,0.4230366492146596,1.8415300546448088,955.0,0.7026178010471205,0.0957446808510638
2007,GB,00-0005106,-0.015962481542857173,-5.3562427552278375,1.0,1.0,0.9065656565656566,0.961864406779661,0.0,0.09343434343434343,0.03813559322033899,0.9342150316726587,-0.0764982273082188,0.3949579831932773,1.6237113402061856,1071.0,0.6097105508870215,0.0368098159509202
2007,HOU,00-0020608,-0.1149041021862934,3.634932891254813,1.0,0.9980806142034548,0.5835616438356165,0.9789915966386554,0.0,0.4164383561643835,0.021008403361344574,0.781276620237136,-0.0656784091149298,0.4294803817603393,1.7272727272727273,943.0,0.5800636267232238,0.0803059273422562
2007,IND,00-0010346,0.29546881064731295,5.052965493730548,1.0,1.0,0.5432692307692307,0.9894736842105263,0.0,0.4567307692307693,0.010526315789473717,0.7663714574898786,0.1557396792989799,0.5140845070422535,3.0,994.0,0.5774647887323944,0.0263157894736842
2007,JAX,00-0021231,-0.10997852803885022,1.735952937267196,1.0,0.5962343096234309,0.993006993006993,0.9739583333333334,0.0,0.006993006993006978,0.02604166666666663,0.9834826631701632,0.0189078468949849,0.4259259259259259,2.335195530726257,972.0,0.529835390946502,0.0648535564853556
2007,KC,00-0007835,0.10854046078021427,-3.2746215877325637,1.0,1.0,0.9617021276595744,0.9907834101382489,0.0,0.03829787234042559,0.009216589861751112,0.9762427688989117,-0.0067290487118471,0.4090909090909091,2.0,990.0,0.5060606060606061,0.0833333333333333
2007,LA,00-0019599,0.06810485073214591,1.6351498150951649,1.0,1.0,0.8759493670886076,1.0,0.0,0.1240506329113924,0.0,0.9379746835443038,0.0278396961830496,0.4450811843361986,2.110497237569061,1047.0,0.6074498567335244,0.0771653543307086
2007,LAC,00-0022942,0.1683658898876266,1.8715080258527992,1.0,1.0,1.0,0.8293838862559242,0.0,0.0,0.17061611374407581,0.9146919431279621,0.1305301247667461,0.4475247524752475,2.629032258064516,1010.0,0.498019801980198,0.0585858585858585
2007,LV,00-0023504,-0.33666383420679835,-6.165788060752675,1.0,0.6086956521739131,0.8295454545454546,0.5523809523809524,0.0,0.17045454545454541,0.4476190476190476,0.6909632034632035,-0.2679670281675635,0.3622881355932203,0.9606741573033708,944.0,0.6038135593220338,0.1304347826086956
2007,MIA,00-0021141,-0.10495434930183756,-2.718073008833705,1.0,1.0,0.9832869080779945,0.9929078014184397,0.0,0.01671309192200554,0.007092198581560294,0.988097354748217,-0.1070923945025864,0.4129793510324483,1.521505376344086,1017.0,0.6234021632251721,0.062200956937799
2007,MIN,00-0008442,-0.17771166530705743,0.9890605966250102,1.0,1.0,0.9536082474226805,0.4823008849557522,0.0,0.046391752577319534,0.5176991150442478,0.7179545661892164,-0.1510434077259907,0.3915187376725838,1.5833333333333333,1014.0,0.596646942800789,0.0706896551724138
2007,NE,00-0019596,0.08326974477997671,0.9627834938111759,1.0,0.9946043165467626,0.49382716049382713,0.3865546218487395,0.0,0.5061728395061729,0.6134453781512605,0.4401908911712833,0.052591914606579,0.4373776908023483,2.3146067415730336,1022.0,0.5577299412915852,0.0519713261648745
2007,NO,00-0020531,0.19536683072727098,1.6749110136230412,1.0,1.0,0.96875,0.9345794392523364,0.0,0.03125,0.06542056074766356,0.9516647196261683,0.0731298670613931,0.4437022900763359,2.39010989010989,1048.0,0.5858778625954199,0.0380794701986755
2007,NYG,00-0022803,-0.03856159258528252,-3.9664455906675737,1.0,1.0,0.22641509433962265,0.9780701754385965,0.0,0.7735849056603774,0.021929824561403466,0.6022426348891096,-0.0177924430874075,0.4559270516717325,1.9518716577540107,987.0,0.5572441742654508,0.0457875457875457
2007,NYJ,00-0019559,0.038867174053458436,2.865829847720794,1.0,1.0,0.3595238095238095,0.937984496124031,0.0,0.6404761904761904,0.06201550387596899,0.6487541528239202,-0.0374811308970492,0.4192577733199599,1.824561403508772,997.0,0.5346038114343029,0.0640776699029126
2007,PHI,00-0011022,0.07527399031231506,-2.46994248073962,1.0,1.0,0.9265536723163842,1.0,0.0,0.07344632768361581,0.0,0.963276836158192,0.0515115327361584,0.4266666666666667,2.327777777777778,975.0,0.6184615384615385,0.0490367775831873
2007,PIT,00-0022924,-0.007463365284871912,1.5470284569476331,1.0,1.0,1.0,0.99581589958159,0.0,0.0,0.004184100418409997,0.997907949790795,-0.0137491974745429,0.4214145383104126,2.15819209039548,1018.0,0.5726915520628684,0.0864197530864197
2007,SEA,00-0007091,-0.03510522242351132,-2.46407743385088,1.0,1.0,0.9927884615384616,0.9581589958158996,0.0,0.007211538461538436,0.04184100418410042,0.9754737286771806,-0.0888558843648584,0.3934426229508196,1.841025641025641,1037.0,0.5515911282545806,0.086021505376344
2007,SF,00-0023436,-0.09426045241075062,-0.8338140589850289,1.0,1.0,1.0,0.7100591715976331,0.0,0.0,0.2899408284023669,0.8550295857988166,-0.0881135321575237,0.3953488372093023,1.7405405405405403,903.0,0.5459579180509413,0.0774058577405857
2007,TB,00-0024408,-0.250791964334983,-6.009431600187369,1.0,0.8141592920353983,1.0,0.9642857142857143,0.0,0.0,0.0357142857142857,0.9821428571428572,-0.1876047686467133,0.3748701973001038,1.24468085106383,963.0,0.6209761163032191,0.0584070796460177
2007,TEN,00-0024218,-0.14553799334571407,-4.865315046516203,1.0,1.0,1.0,0.9364161849710982,0.0,0.0,0.06358381502890176,0.9682080924855492,-0.1012692874398405,0.3679144385026738,1.6065573770491803,935.0,0.5508021390374331,0.0634249471458773
2007,WAS,00-0002110,4.2123353417434325e-05,-1.5710483932699768,1.0,1.0,1.0,0.9851485148514851,0.0,0.0,0.014851485148514865,0.9925742574257426,-0.0075145223394651,0.4092783505154639,1.85632183908046,970.0,0.5216494845360825,0.0407331975560081
2008,ARI,00-0017200,0.038482749757039615,2.840477785280159,1.0,0.955810147299509,0.958904109589041,0.976027397260274,0.0,0.04109589041095896,0.023972602739726012,0.9674657534246576,-0.0350931761026781,0.4274353876739563,2.208333333333333,1006.0,0.6163021868787276,0.0392156862745098
2008,ATL,00-0021141,-0.12891443421838608,-3.8666044263278736,0.0,0.36772046589018303,0.9850746268656716,0.8981132075471698,0.0,0.014925373134328401,0.10188679245283017,0.9415939172064207,-0.1540467799340732,0.3697650663942798,1.7340425531914894,979.0,0.6292134831460674,0.0764119601328903
2008,BAL,00-0022164,-0.12630253825535692,2.4606568259045933,0.0,0.13559322033898305,0.7424242424242424,0.85546875,0.0,0.25757575757575757,0.14453125,0.7989464962121212,-0.1201706118885387,0.3986420950533462,1.5380434782608696,1032.0,0.5939922480620154,0.065989847715736
2008,BUF,00-0025479,-0.17478722227550192,-3.6452094598333966,1.0,1.0,0.8387096774193549,0.9609756097560975,0.0,0.16129032258064513,0.039024390243902474,0.8998426435877263,-0.1278264623449146,0.3874862788144895,1.3872832369942196,911.0,0.5323819978046103,0.0555555555555555
2008,CAR,00-0016193,-0.18842893573510955,-8.96526416261753,0.0,0.6629422718808193,0.9923857868020305,0.4222222222222222,0.0,0.0076142131979695105,0.5777777777777777,0.7073040045121264,-0.1001551556115337,0.3853211009174312,1.5053763440860215,981.0,0.563710499490316,0.0613382899628252
2008,CHI,00-0006423,0.007937018003019889,-1.38152791339843,1.0,1.0,0.4883116883116883,1.0,0.0,0.5116883116883117,0.0,0.7441558441558441,-0.1384762937561911,0.3788027477919529,1.5124378109452736,1019.0,0.6005888125613347,0.0711920529801324
2008,CIN,00-0021429,0.08539534582002062,5.332363728760393,1.0,1.0,1.0,0.9093959731543624,0.0,0.0,0.09060402684563762,0.9546979865771812,0.0185599508822256,0.4595959595959596,2.260355029585799,990.0,0.5969696969696969,0.0288135593220339
2008,CLE,00-0023645,0.05514854481594823,-1.2320842859458534,1.0,1.0,1.0,0.7542372881355932,0.0,0.0,0.2457627118644068,0.8771186440677966,-0.0078131724019706,0.4246435845213849,2.239130434782609,982.0,0.5773930753564155,0.0357142857142857
2008,DAL,00-0021678,0.22858055757325932,5.021613015082174,1.0,1.0,0.9633507853403142,1.0,0.0,0.03664921465968585,0.0,0.9816753926701571,0.1140657947147674,0.4604989604989605,2.6610169491525424,962.0,0.5945945945945946,0.0466786355475763
2008,DEN,00-0024226,0.09811869801661732,2.0814454248338414,1.0,0.996316758747698,0.49066666666666664,0.5318352059925093,0.0,0.5093333333333334,0.46816479400749067,0.511250936329588,0.0005124667270867,0.4272349272349272,1.976608187134503,962.0,0.5769230769230769,0.0588235294117647
2008,DET,00-0009311,-0.04840810335453679,1.5978729461096999,1.0,1.0,0.7785714285714286,0.9423728813559322,0.0,0.22142857142857142,0.057627118644067776,0.8604721549636805,-0.0808160817669862,0.4215481171548117,1.901639344262295,956.0,0.6820083682008368,0.0798122065727699
2008,GB,00-0005106,0.17234536407165565,4.440327383563412,1.0,0.9730185497470489,0.7690058479532164,0.916955017301038,0.0,0.23099415204678364,0.08304498269896199,0.8429804326271272,0.0710750712672715,0.4308012486992716,2.4640883977900554,961.0,0.6222684703433923,0.0320404721753794
2008,HOU,00-0022787,-0.08150193116107131,5.786318445335263,1.0,1.0,0.19021739130434784,0.9961538461538462,0.0,0.8097826086956521,0.0038461538461538325,0.593185618729097,-0.011509146492411,0.4542586750788643,2.142857142857143,951.0,0.5867507886435331,0.0402193784277879
2008,IND,00-0010346,0.2519070530996154,4.101615219066541,1.0,1.0,0.633495145631068,0.847457627118644,0.0,0.366504854368932,0.15254237288135597,0.740476386374856,0.1362529188868443,0.4840319361277445,2.90625,1002.0,0.5748502994011976,0.0400696864111498
2008,JAX,00-0021231,0.19848264375516803,4.472351304552157,1.0,0.6907630522088354,0.967741935483871,0.9030837004405287,0.0,0.032258064516129004,0.09691629955947134,0.9354128179621999,0.1123648263413121,0.44,2.509433962264151,1000.0,0.522,0.0602409638554216
2008,KC,00-0007835,-0.09814537756760217,2.1689559725319842,1.0,1.0,0.8685714285714285,0.85,0.0,0.13142857142857145,0.15000000000000002,0.8592857142857142,-0.1412673352102374,0.3742454728370221,1.4473684210526316,994.0,0.6247484909456741,0.0875202593192868
2008,LA,00-0019599,-0.12912795063665639,-1.3613329483912542,1.0,1.0,1.0,0.9357429718875502,0.0,0.0,0.06425702811244982,0.9678714859437751,-0.1557229753415221,0.383629191321499,1.5904255319148937,1014.0,0.6134122287968442,0.0772946859903381
2008,LAC,00-0022942,0.06356976688157535,2.166307815045954,1.0,1.0,0.990632318501171,1.0,0.0,0.00936768149882905,0.0,0.9953161592505855,-0.0211889011132821,0.3987667009249743,2.1550802139037435,973.0,0.5159301130524152,0.0483870967741935
2008,LV,00-0021206,-0.11563490873758456,-1.207192666655363,1.0,0.5821501014198783,1.0,0.9181286549707602,0.0,0.0,0.08187134502923976,0.9590643274853801,-0.0943577506042249,0.4008016032064128,1.6282722513089003,998.0,0.5170340681362725,0.0850202429149797
2008,MIA,00-0020565,-0.04936294836619044,-3.576338256165485,1.0,1.0,0.5075528700906344,0.9953703703703703,0.0,0.49244712990936557,0.00462962962962965,0.7514616202305024,-0.0808372303936976,0.4020408163265306,1.5202312138728324,980.0,0.6173469387755102,0.0675675675675675
2008,MIN,00-0024279,-0.065667909537672,0.5130743991569633,1.0,0.6760869565217391,1.0,1.0,0.0,0.0,0.0,1.0,-0.0310448519503575,0.4294803817603393,1.7445652173913044,943.0,0.5238600212089077,0.0804347826086956
2008,NE,00-0019596,0.4174092787440896,7.8124111505238325,1.0,0.9983525535420099,0.7397260273972602,0.9733727810650887,0.0,0.26027397260273977,0.026627218934911268,0.8565494042311745,0.2570222779964561,0.5351299326275265,3.556962025316456,1039.0,0.5996150144369586,0.0345963756177924
2008,NO,00-0020531,0.06751169549285115,4.671735630781165,1.0,1.0,1.0,0.835016835016835,0.0,0.0,0.164983164983165,0.9175084175084175,0.0110312327517293,0.4770554493307839,2.136363636363636,1046.0,0.6424474187380497,0.0224215246636771
2008,NYG,00-0022803,-0.10453385304757534,-5.018126159100919,1.0,0.9718804920913884,1.0,0.9705882352941176,0.0,0.0,0.02941176470588236,0.9852941176470589,-0.0529425242496741,0.431640625,2.0382513661202184,1024.0,0.5654296875,0.0491228070175438
2008,NYJ,00-0019559,-0.015660326196667632,7.204904571527571,1.0,1.0,1.0,0.9714285714285714,0.0,0.0,0.02857142857142858,0.9857142857142858,-0.0905613216796556,0.408,1.7261904761904765,1000.0,0.574,0.0944741532976827
2008,PHI,00-0011022,0.05351048451714113,-0.5840462603758085,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0327942973640466,0.451988360814743,2.151685393258427,1031.0,0.6343355965082444,0.0782747603833865
2008,PIT,00-0022924,0.1747168336816841,6.692592780753441,1.0,0.9240246406570842,0.7632743362831859,0.9035087719298246,0.0,0.23672566371681414,0.0964912280701754,0.8333915541065052,0.0554809701033531,0.4163265306122449,2.3076923076923075,980.0,0.5193877551020408,0.0961145194274028
2008,SEA,00-0007091,0.09889683945221452,2.6098954477416934,1.0,1.0,0.4034582132564842,0.8591549295774648,0.0,0.5965417867435159,0.14084507042253525,0.6313065714169744,-0.0059072919785591,0.4446583253128007,1.9484536082474224,1039.0,0.6169393647738209,0.0576923076923076
2008,SF,00-0004293,-0.36514356626775796,-6.6874536743574735,0.0,0.5204991087344029,1.0,0.9476439790575916,0.0,0.0,0.05235602094240843,0.9738219895287958,-0.2608242796631922,0.3642384105960264,1.284263959390863,906.0,0.6368653421633554,0.096085409252669
2008,TB,00-0005755,0.08605851248968197,2.518287588712535,1.0,0.9519230769230769,0.8530927835051546,0.8915094339622641,0.0,0.1469072164948454,0.10849056603773588,0.8723011087337094,-0.0083882747505844,0.4165792235047219,1.9,953.0,0.5781741867785939,0.0689655172413793
2008,TEN,00-0024218,-0.041521597519023554,1.9637621048351992,1.0,1.0,0.7665903890160183,0.6206896551724138,0.0,0.23340961098398172,0.3793103448275862,0.693640022094216,-0.0742863497174743,0.4201762977473066,1.7204301075268815,1021.0,0.5328109696376102,0.0608519269776876
2008,WAS,00-0023460,0.029479077731107327,1.649432303617947,1.0,1.0,1.0,0.848605577689243,0.0,0.0,0.15139442231075695,0.9243027888446216,-0.0418848062989985,0.4148219441770933,1.851063829787234,1039.0,0.5505293551491819,0.0505415162454873
2009,ARI,00-0017200,0.15215973148479778,5.6296509899655165,1.0,0.9984756097560976,0.9019607843137255,0.9285714285714286,0.0,0.0980392156862745,0.0714285714285714,0.9152661064425771,0.0528816882092561,0.449438202247191,2.369942196531792,979.0,0.6721144024514811,0.0424242424242424
2009,ATL,00-0026143,0.13206699979337522,1.1861747969383312,1.0,1.0,1.0,0.8840579710144928,0.0,0.0,0.1159420289855072,0.9420289855072463,0.0591540030246559,0.4242424242424242,2.289156626506024,990.0,0.4676767676767677,0.0377777777777777
2009,BAL,00-0026158,-0.05124587731266437,-1.044537309768065,1.0,1.0,1.0,0.9715909090909091,0.0,0.0,0.02840909090909094,0.9857954545454546,-0.0195100650149296,0.4025096525096525,2.021390374331551,1036.0,0.4623552123552124,0.0728051391862955
2009,BUF,00-0025479,0.010869835131638,2.473780111161204,1.0,0.7738791423001949,0.34974093264248707,0.9590909090909091,0.0,0.6502590673575129,0.040909090909090895,0.6544159208666981,-0.0501951382477702,0.4408945686900958,1.9649122807017545,939.0,0.5686900958466453,0.074074074074074
2009,CAR,00-0004161,0.06204359541541788,-1.1452863515891465,1.0,1.0,0.98068669527897,0.9278846153846154,0.0,0.01931330472102999,0.07211538461538458,0.9542856553317927,0.0647027515876385,0.4206521739130435,2.366120218579235,920.0,0.4739130434782608,0.046189376443418
2009,CHI,00-0023541,-0.07683016243826654,-2.4026144976201267,1.0,1.0,0.9116161616161617,1.0,0.0,0.08838383838383834,0.0,0.9558080808080809,-0.1046003715740712,0.3883792048929663,1.809045226130653,981.0,0.5759429153924567,0.0519713261648745
2009,CIN,00-0023682,-0.1903630615625813,-3.407926601674966,1.0,1.0,0.6366279069767442,0.7091633466135459,0.0,0.3633720930232558,0.29083665338645415,0.672895626795145,-0.1789265665697386,0.3752577319587629,1.21978021978022,970.0,0.6216494845360825,0.0905861456483126
2009,CLE,00-0023645,-0.09211444759102735,-10.105436854064465,1.0,0.8128654970760234,1.0,0.7797619047619048,0.0,0.0,0.22023809523809523,0.8898809523809523,-0.1588050215429246,0.3562841530054644,1.6140350877192982,915.0,0.571584699453552,0.0485436893203883
2009,DAL,00-0021678,0.07352527372965886,4.571539145807662,1.0,0.8166089965397924,1.0,0.9601593625498008,0.0,0.0,0.03984063745019917,0.9800796812749004,-0.0077588323182843,0.4207253886010362,2.097826086956522,965.0,0.6103626943005181,0.0535405872193437
2009,DEN,00-0024226,0.17080159161784947,1.5544163568919858,1.0,1.0,0.21518987341772153,0.9300291545189504,0.0,0.7848101265822784,0.06997084548104959,0.5726095139683359,0.1112548567599418,0.494,2.4451219512195124,1000.0,0.651,0.0190779014308426
2009,DET,00-0023578,-0.1050968619423457,-1.3478682491897551,1.0,0.9910233393177738,0.7492163009404389,0.8967136150234741,0.0,0.2507836990595611,0.10328638497652587,0.8229649579819565,-0.1719152470852718,0.3601321585903084,1.6612903225806452,908.0,0.6244493392070485,0.0930232558139534
2009,GB,00-0023459,0.13993308946684274,4.607243962012804,1.0,1.0,0.9972677595628415,0.9064748201438849,0.0,0.002732240437158473,0.09352517985611508,0.9518712898533632,0.0614464599773426,0.440320962888666,2.1193181818181817,997.0,0.5937813440320963,0.0594405594405594
2009,HOU,00-0022787,0.048237442410354936,4.973583203570395,1.0,1.0,0.765625,1.0,0.0,0.234375,0.0,0.8828125,0.0217090511424931,0.4446660019940179,2.198830409356725,1003.0,0.5952143569292123,0.0550774526678141
2009,IND,00-0010346,0.23021655838281865,4.876580000247644,1.0,1.0,0.4927536231884058,0.805111821086262,0.0,0.5072463768115942,0.194888178913738,0.6489327221373339,0.111781028879729,0.4795383001049318,2.6944444444444446,953.0,0.6316894018887723,0.0234113712374581
2009,JAX,00-0021231,0.003068546667200762,3.3828480672020422,1.0,0.9965337954939342,0.9884393063583815,0.48535564853556484,0.0,0.011560693641618491,0.5146443514644352,0.7368974774469732,0.0070372258054048,0.4511581067472306,1.874251497005988,993.0,0.6173212487411883,0.0726643598615917
2009,KC,00-0025604,-0.041133295231457145,-5.793688300158152,1.0,0.8272251308900523,0.8870967741935484,0.8795180722891566,0.0,0.11290322580645162,0.12048192771084343,0.8833074232413525,-0.0558997484070011,0.4179894179894179,1.737142857142857,945.0,0.6370370370370371,0.0641247833622183
2009,LA,00-0019599,-0.19181034689357057,-5.705656888692276,1.0,0.8480565371024735,0.7611548556430446,0.7740384615384616,0.0,0.23884514435695536,0.22596153846153844,0.7675966585907531,-0.1860460273386837,0.3733333333333333,1.5425531914893618,975.0,0.5887179487179487,0.0793650793650793
2009,LAC,00-0022942,0.2415042233353935,5.099862461278179,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.1249459115462293,0.4515778019586507,2.619047619047619,919.0,0.5571273122959739,0.0492125984251968
2009,LV,00-0025388,-0.14590164237878264,-5.0862113994476195,1.0,0.8733624454148472,1.0,0.7986577181208053,0.0,0.0,0.20134228187919467,0.8993288590604027,-0.1637709843747307,0.366120218579235,1.3315508021390374,915.0,0.5114754098360655,0.0849673202614379
2009,MIA,00-0019559,0.18098479911277968,5.050357905301181,1.0,1.0,1.0,0.8589211618257261,0.0,0.0,0.1410788381742739,0.9294605809128631,0.0874958196640165,0.4630801687763713,2.210843373493976,948.0,0.5537974683544303,0.046692607003891
2009,MIN,00-0005589,-0.11649625657849878,-3.8101600970597875,0.0,0.332657200811359,1.0,0.6141304347826086,0.0,0.0,0.38586956521739135,0.8070652173913043,-0.0529096618795628,0.4014014014014014,2.227027027027027,999.0,0.5095095095095095,0.0890688259109311
2009,NE,00-0023662,0.12720055648608325,1.3743581445024329,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.095881834691318,0.4644859813084112,2.4939759036144578,1070.0,0.5757009345794393,0.0775862068965517
2009,NO,00-0020531,0.23933646302619563,2.7815961986062616,1.0,1.0,0.6831955922865014,0.7663230240549829,0.0,0.3168044077134986,0.23367697594501713,0.7247593081707422,0.1233982123851759,0.4849660523763336,2.7542857142857144,1031.0,0.6294859359844811,0.0201863354037267
2009,NYG,00-0022803,0.09155069586250923,0.47157798992826583,1.0,1.0,1.0,0.6512605042016807,0.0,0.0,0.3487394957983193,0.8256302521008403,0.0855896061802796,0.4660678642714571,2.5535714285714284,1002.0,0.5229540918163673,0.0538461538461538
2009,NYJ,00-0005106,0.025885097828240156,3.5822791866159345,1.0,1.0,0.9865229110512129,0.9770992366412213,0.0,0.013477088948787075,0.022900763358778664,0.9818110738462171,0.0309619920457869,0.4653567735263702,2.456140350877193,967.0,0.5811789038262668,0.0535714285714285
2009,PHI,00-0011022,0.09133785428818632,-0.390034556388855,1.0,1.0,0.865546218487395,0.9923954372623575,0.0,0.134453781512605,0.0076045627376425395,0.9289708278748763,0.0007692134449706,0.4333976833976834,2.088082901554404,1036.0,0.6283783783783784,0.0384
2009,PIT,00-0022924,-0.028935947215992356,-0.07646960370680865,1.0,1.0,0.8975609756097561,0.9841269841269841,0.0,0.10243902439024388,0.015873015873015928,0.9408439798683701,-0.0320702175801153,0.428714859437751,1.9441340782122905,996.0,0.572289156626506,0.0904159132007233
2009,SEA,00-0022055,0.046112081084758096,-3.004696729282538,1.0,1.0,0.8238636363636364,0.6945812807881774,0.0,0.17613636363636365,0.3054187192118226,0.7592224585759069,-0.0629175154009595,0.3741865509761388,1.6628571428571428,922.0,0.5748373101952278,0.0705882352941176
2009,SF,00-0020679,0.07449304539096452,3.34563728765393,1.0,1.0,0.759493670886076,0.9781659388646288,0.0,0.240506329113924,0.02183406113537123,0.8688298048753524,-0.0770591878224057,0.4264550264550265,1.899441340782123,945.0,0.6264550264550265,0.0980392156862745
2009,TB,00-0005755,0.0675332589177296,3.714108940861795,0.0,0.001694915254237288,0.5303030303030303,0.8178294573643411,0.0,0.4696969696969697,0.1821705426356589,0.6740662438336857,-0.0262261600365293,0.4339805825242718,1.9234972677595628,1030.0,0.6009708737864078,0.0557432432432432
2009,TEN,00-0003292,0.03318340252473548,-2.3987154698953397,1.0,1.0,0.9804772234273319,0.825,0.0,0.0195227765726681,0.17500000000000004,0.902738611713666,-0.0131783364657048,0.4110878661087866,1.924731182795699,956.0,0.4989539748953975,0.025695931477516
2009,WAS,00-0023460,-0.041469629815096366,-1.7460519421793417,1.0,1.0,0.9737470167064439,0.9661654135338346,0.0,0.026252983293556076,0.03383458646616544,0.9699562151201393,-0.0353222759950954,0.4206349206349206,1.8571428571428568,1008.0,0.564484126984127,0.0694698354661791
2010,ARI,00-0017200,0.06991297965591832,4.037398202970565,0.0,0.12866449511400652,1.0,0.9057017543859649,0.0,0.0,0.0942982456140351,0.9528508771929824,-0.021894856755249,0.4556830031282586,1.973821989528796,959.0,0.6465067778936392,0.0423452768729641
2010,ATL,00-0026143,0.09777046554996659,-0.6693653745053816,1.0,1.0,0.9806949806949807,0.9282608695652174,0.0,0.019305019305019266,0.07173913043478264,0.954477925130099,0.0372076363776263,0.428849902534113,2.393939393939394,1026.0,0.5857699805068226,0.0456852791878172
2010,BAL,00-0026158,0.08259981071165094,2.8089491328008305,1.0,1.0,0.989247311827957,0.8039772727272727,0.0,0.010752688172043001,0.1960227272727273,0.8966122922776149,0.0542931669392414,0.4407960199004975,2.2375690607734806,1005.0,0.5562189054726369,0.0678899082568807
