season,team,week,plays,games,epa_sum,epa_n,succ_sum,succ_n,yds_sum,yds_n,expl_sum,expl_n,pass_sum,neu_pass,neu_n,ear_pass,ear_n,rz_pass,rz_n,proe_sum,proe_n,adot_sum,adot_n,gap_sum,gap_n,drive_pts,drives,rz_td,rz_drives,car_tot,car_RB,car_WR,car_TE,car_QB,tgt_tot,tgt_RB,tgt_WR,tgt_TE,tgt_QB,rzo_tot,rzo_RB,rzo_WR,rzo_TE,rzo_QB
2014,LV,11,54,1,-16.54223697911332,54,14.0,54,233.0,54,5.0,54,35.0,16.0,27.0,20.0,38,2.0,3.0,-184.96877253055573,54,334.0,33,1139.0,40,6.0,13,0.0,1.0,19,16,0.0,0.0,2.0,33,7.0,17,6.0,0.0,3.0,2.0,1.0,0.0,0.0
2014,LV,12,65,1,6.922640700335547,65,27.0,65,352.0,65,3.0,65,36.0,13.0,19.0,22.0,48,1.0,5.0,-192.72254556417465,65,271.0,35,1541.0,54,24.0,11,2.0,2.0,29,19,0.0,0.0,2.0,35,2.0,24,4.0,0.0,5.0,1.0,1.0,0.0,1.0
2014,LV,13,75,1,-42.32598012301605,75,29.0,75,244.0,75,1.0,75,55.0,4.0,6.0,37.0,55,0.0,0.0,252.82549858093262,75,317.0,48,1758.0,60,7.0,15,0.0,0.0,21,16,0.0,0.0,1.0,48,6.0,25,8.0,0.0,0.0,0.0,0.0,0.0,0.0
2014,LV,14,60,1,3.680219840931419,60,24.0,60,330.0,60,6.0,60,30.0,23.0,42.0,19.0,46,7.0,15.0,28.51429544389248,60,238.0,28,1672.0,49,24.0,10,3.0,4.0,31,27,0.0,0.0,2.0,28,2.0,11,7.0,0.0,15.0,6.0,2.0,2.0,1.0
2014,LV,15,76,1,-21.740847349783273,76,27.0,76,280.0,76,3.0,76,59.0,18.0,29.0,42.0,57,4.0,6.0,478.82828414440155,76,471.0,55,1352.0,58,20.0,16,1.0,2.0,17,16,0.0,0.0,1.0,55,8.0,34,12.0,0.0,5.0,2.0,2.0,1.0,0.0
2014,LV,16,69,1,-1.9168239595734338,69,25.0,69,349.0,69,7.0,69,35.0,23.0,44.0,22.0,53,6.0,9.0,-233.57793614268303,69,330.0,34,1721.0,56,29.0,13,2.0,4.0,34,32,0.0,0.0,2.0,34,7.0,20,4.0,0.0,9.0,5.0,3.0,1.0,0.0
2014,LV,17,57,1,-16.388831503747497,57,18.0,57,199.0,57,2.0,57,41.0,3.0,6.0,26.0,41,3.0,5.0,185.28570532798767,57,324.0,36,1185.0,44,14.0,13,1.0,1.0,18,14,0.0,0.0,3.0,36,9.0,14,8.0,0.0,5.0,3.0,2.0,0.0,0.0
2014,MIA,1,69,1,-2.1749718256494615,69,37.0,69,362.0,69,7.0,69,33.0,24.0,48.0,24.0,56,10.0,20.0,-152.57631838321686,69,251.0,32,1678.0,56,33.0,12,3.0,7.0,36,35,0.0,0.0,1.0,32,5.0,17,10.0,0.0,20.0,14.0,5.0,1.0,0.0
2014,MIA,2,74,1,-13.134256579339173,74,34.0,74,290.0,74,0.0,74,55.0,21.0,27.0,40.0,54,6.0,7.0,176.73081755638123,74,330.0,49,1535.0,60,10.0,12,1.0,3.0,21,17,0.0,0.0,4.0,49,8.0,31,10.0,0.0,7.0,1.0,5.0,1.0,0.0
2014,MIA,3,67,1,-15.00928538506995,67,27.0,67,332.0,67,8.0,67,47.0,25.0,40.0,32.0,50,3.0,6.0,-63.153719902038574,67,304.0,43,1154.0,51,16.0,14,1.0,2.0,20,18,1.0,0.0,1.0,43,7.0,31,5.0,0.0,6.0,2.0,2.0,1.0,1.0
2014,MIA,4,66,1,4.754677658588428,66,30.0,66,435.0,66,9.0,66,32.0,15.0,23.0,24.0,53,6.0,18.0,69.91194039583206,66,177.0,31,1607.0,54,31.0,12,4.0,7.0,35,27,1.0,0.0,7.0,31,4.0,21,6.0,0.0,18.0,9.0,5.0,2.0,2.0
2014,MIA,6,55,1,2.2003680744674057,55,24.0,55,349.0,55,7.0,55,32.0,17.0,32.0,24.0,44,6.0,13.0,-72.00991958379745,55,275.0,31,1011.0,41,24.0,11,3.0,4.0,23,20,0.0,0.0,3.0,31,4.0,20,7.0,0.0,13.0,8.0,5.0,0.0,0.0
2014,MIA,7,67,1,15.23932637965595,67,35.0,67,395.0,67,5.0,67,36.0,17.0,33.0,27.0,55,7.0,16.0,418.5735300183296,67,204.0,32,1903.0,57,33.0,9,3.0,6.0,31,26,1.0,0.0,4.0,31,8.0,16,7.0,0.0,15.0,10.0,3.0,2.0,0.0
2014,MIA,8,55,1,-0.7451123645910789,55,25.0,55,327.0,55,5.0,55,32.0,14.0,19.0,24.0,43,4.0,7.0,590.0033067911863,55,289.0,29,1290.0,44,13.0,10,1.0,4.0,23,18,1.0,0.0,4.0,29,5.0,19,5.0,0.0,7.0,3.0,3.0,1.0,0.0
2014,MIA,9,74,1,11.562254916599024,74,40.0,74,441.0,74,8.0,74,40.0,6.0,10.0,29.0,59,11.0,24.0,203.80490943789482,74,372.0,39,1834.0,61,40.0,11,3.0,7.0,35,31,0.0,0.0,4.0,39,6.0,24,9.0,0.0,24.0,16.0,4.0,4.0,0.0
2014,MIA,10,59,1,-15.588551732704765,59,23.0,59,228.0,59,2.0,59,41.0,18.0,29.0,28.0,45,7.0,8.0,213.47872614860535,59,225.0,37,1450.0,48,16.0,11,1.0,4.0,19,16,1.0,0.0,2.0,37,5.0,22,10.0,0.0,8.0,1.0,2.0,5.0,0.0
2014,MIA,11,62,1,6.400074371300241,62,33.0,62,331.0,62,4.0,62,41.0,27.0,37.0,33.0,53,7.0,11.0,932.0245996117592,62,245.0,34,1600.0,52,20.0,9,2.0,5.0,23,20,0.0,0.0,3.0,34,5.0,20,8.0,1.0,11.0,6.0,3.0,1.0,1.0
2014,MIA,12,57,1,10.249239260214381,57,32.0,57,314.0,57,5.0,57,37.0,22.0,38.0,29.0,48,7.0,11.0,234.38832759857178,57,233.0,36,1365.0,48,35.0,9,5.0,5.0,20,17,0.0,0.0,3.0,36,4.0,27,5.0,0.0,11.0,4.0,5.0,1.0,1.0
2014,MIA,13,54,1,-3.5365607427280596,54,25.0,54,292.0,54,6.0,54,37.0,21.0,31.0,25.0,41,3.0,8.0,103.53591740131378,54,309.0,35,1313.0,43,19.0,10,1.0,2.0,17,14,0.0,0.0,3.0,35,4.0,26,5.0,0.0,8.0,5.0,2.0,0.0,1.0
2014,MIA,14,54,1,-4.497954220630666,54,22.0,54,250.0,54,5.0,54,39.0,21.0,31.0,28.0,41,5.0,7.0,364.79307264089584,54,192.0,33,1314.0,44,13.0,9,1.0,2.0,15,14,0.0,0.0,1.0,33,9.0,18,6.0,0.0,6.0,3.0,2.0,1.0,0.0
2014,MIA,15,74,1,-9.76070988708232,74,31.0,74,384.0,74,8.0,74,51.0,11.0,25.0,32.0,53,7.0,9.0,-216.29531681537628,74,526.0,47,1759.0,62,20.0,12,0.0,3.0,23,18,2.0,0.0,3.0,47,10.0,29,8.0,0.0,7.0,2.0,3.0,1.0,1.0
2014,MIA,16,73,1,19.64769600370373,73,46.0,73,497.0,73,8.0,73,48.0,25.0,42.0,39.0,61,9.0,14.0,385.8815610408783,73,266.0,47,1753.0,63,38.0,9,5.0,5.0,25,23,0.0,0.0,2.0,47,13.0,20,14.0,0.0,13.0,6.0,4.0,3.0,0.0
2014,MIA,17,66,1,-1.728429661817385,66,30.0,66,387.0,66,7.0,66,46.0,23.0,39.0,34.0,52,1.0,5.0,235.68180948495865,66,418.0,39,1446.0,53,27.0,13,1.0,2.0,20,20,0.0,0.0,0.0,39,6.0,23,10.0,0.0,5.0,5.0,0.0,0.0,0.0
2014,MIN,1,54,1,5.631966521280608,54,21.0,54,358.0,54,7.0,54,25.0,12.0,28.0,17.0,43,3.0,4.0,-705.8906763792038,54,120.0,25,1277.0,44,27.0,10,2.0,2.0,29,27,0.0,0.0,2.0,24,9.0,10,5.0,0.0,4.0,2.0,1.0,1.0,0.0
2014,MIN,2,60,1,-23.23036043532642,60,21.0,60,218.0,60,3.0,60,44.0,16.0,27.0,33.0,48,3.0,3.0,250.789076089859,60,280.0,36,1430.0,48,14.0,12,0.0,1.0,18,15,1.0,0.0,2.0,36,17.0,10,9.0,0.0,2.0,0.0,2.0,0.0,0.0
2014,MIN,3,52,1,0.22915610732431846,52,21.0,52,250.0,52,3.0,52,36.0,21.0,33.0,25.0,38,6.0,9.0,193.92711967229843,52,151.0,30,1366.0,44,9.0,8,0.0,2.0,20,15,0.0,0.0,5.0,30,16.0,7,7.0,0.0,8.0,5.0,0.0,0.0,3.0
2014,MIN,4,74,1,20.455385557343476,74,33.0,74,558.0,74,10.0,74,33.0,16.0,31.0,27.0,60,5.0,18.0,-569.0098248422146,74,267.0,30,1761.0,63,43.0,11,4.0,6.0,44,38,0.0,0.0,6.0,30,11.0,14,5.0,0.0,18.0,12.0,1.0,1.0,4.0
2014,MIN,5,75,1,-20.43842182530324,75,27.0,75,299.0,75,3.0,75,53.0,5.0,9.0,39.0,58,12.0,13.0,-14.286509156227112,75,370.0,44,1498.0,60,17.0,14,1.0,3.0,25,22,0.0,0.0,3.0,44,14.0,22,8.0,0.0,12.0,4.0,6.0,1.0,1.0
2014,MIN,6,62,1,-26.394211936693345,62,22.0,62,213.0,62,1.0,62,47.0,19.0,31.0,32.0,47,1.0,1.0,-65.49876630306244,62,185.0,37,1307.0,49,3.0,13,0.0,1.0,17,14,1.0,0.0,2.0,37,16.0,15,6.0,0.0,1.0,1.0,0.0,0.0,0.0
2014,MIN,7,60,1,-10.376787373910389,60,19.0,60,276.0,60,7.0,60,31.0,19.0,42.0,21.0,44,4.0,4.0,-563.67516964674,60,251.0,26,1478.0,47,16.0,12,1.0,2.0,29,26,0.0,0.0,1.0,26,10.0,12,4.0,0.0,2.0,1.0,1.0,0.0,0.0
2014,MIN,8,64,1,-2.601609536105796,64,26.0,64,332.0,64,5.0,64,43.0,23.0,38.0,29.0,49,1.0,1.0,2.902892231941223,64,398.0,41,1342.0,51,16.0,12,1.0,1.0,22,21,0.0,0.0,1.0,41,18.0,15,7.0,0.0,1.0,0.0,1.0,0.0,0.0
2014,MIN,9,71,1,9.233910402865149,71,31.0,71,352.0,71,5.0,71,46.0,26.0,41.0,33.0,55,2.0,10.0,195.86046114563942,71,549.0,42,1402.0,58,28.0,11,4.0,4.0,27,24,0.0,0.0,3.0,42,16.0,15,11.0,0.0,10.0,8.0,1.0,1.0,0.0
2014,MIN,11,45,1,-1.141897732062744,45,13.0,45,244.0,45,4.0,45,32.0,19.0,30.0,20.0,32,3.0,4.0,-98.01044464111328,45,164.0,28,833.0,27,16.0,9,1.0,2.0,15,10,0.0,0.0,3.0,28,15.0,10,3.0,0.0,4.0,1.0,0.0,2.0,1.0
2014,MIN,12,64,1,-2.047085609741724,64,31.0,64,308.0,64,3.0,64,44.0,29.0,47.0,34.0,50,2.0,2.0,229.25841957330704,64,317.0,37,1477.0,55,20.0,9,1.0,1.0,25,20,0.0,0.0,5.0,36,8.0,18,10.0,0.0,2.0,0.0,1.0,0.0,1.0
2014,MIN,13,47,1,-1.0995345303149051,47,20.0,47,210.0,47,2.0,47,25.0,4.0,6.0,17.0,36,2.0,3.0,-77.05681622028351,47,117.0,20,1109.0,38,17.0,9,2.0,2.0,24,21,1.0,0.0,2.0,20,5.0,12,3.0,0.0,3.0,1.0,1.0,1.0,0.0
2014,MIN,14,58,1,12.505397352057187,58,29.0,58,411.0,58,5.0,58,32.0,13.0,26.0,22.0,46,1.0,3.0,-120.64028233289719,58,279.0,27,1381.0,44,28.0,11,0.0,1.0,28,24,1.0,0.0,3.0,27,5.0,20,2.0,0.0,3.0,1.0,1.0,0.0,1.0
2014,MIN,15,64,1,-2.7064746349879014,64,32.0,64,360.0,64,4.0,64,46.0,26.0,39.0,37.0,52,7.0,12.0,836.4373654127121,64,159.0,39,1841.0,54,23.0,10,2.0,3.0,21,18,0.0,0.0,3.0,39,10.0,18,10.0,0.0,11.0,6.0,2.0,2.0,0.0
2014,MIN,16,57,1,10.79537656228009,57,29.0,57,357.0,57,9.0,57,34.0,17.0,31.0,26.0,45,3.0,10.0,-3.3790990710258484,57,149.0,25,1312.0,45,32.0,11,3.0,5.0,28,22,1.0,0.0,5.0,25,8.0,13,4.0,0.0,9.0,7.0,2.0,0.0,0.0
2014,MIN,17,58,1,-5.191170904810592,58,27.0,58,317.0,58,5.0,58,31.0,21.0,37.0,20.0,43,1.0,5.0,-244.5285826921463,58,187.0,25,1373.0,49,13.0,9,0.0,1.0,30,25,1.0,0.0,3.0,25,7.0,15,3.0,0.0,5.0,4.0,0.0,0.0,1.0
2014,NE,1,80,1,-9.152000044840678,80,25.0,80,315.0,80,5.0,80,60.0,32.0,48.0,45.0,59,3.0,8.0,364.9244084954262,80,584.0,56,1439.0,66,20.0,13,2.0,2.0,20,17,2.0,0.0,1.0,56,13.0,29,14.0,0.0,8.0,5.0,2.0,1.0,0.0
2014,NE,2,59,1,-0.742442880908845,59,28.0,59,292.0,59,3.0,59,22.0,9.0,22.0,14.0,44,4.0,10.0,-856.8924337625504,59,171.0,21,1519.0,46,23.0,11,2.0,4.0,37,35,1.0,0.0,1.0,21,1.0,10,8.0,0.0,10.0,6.0,2.0,1.0,0.0
2014,NE,3,68,1,1.7272743099059413,68,30.0,68,304.0,68,3.0,68,39.0,22.0,42.0,24.0,50,9.0,17.0,-140.85429906845093,68,229.0,37,1608.0,58,16.0,10,1.0,4.0,29,28,1.0,0.0,0.0,37,7.0,23,7.0,0.0,17.0,9.0,5.0,3.0,0.0
2014,NE,4,49,1,-12.111906201054808,49,22.0,49,290.0,49,4.0,49,33.0,6.0,11.0,25.0,40,1.0,1.0,91.66259169578552,49,196.0,30,1118.0,37,21.0,11,1.0,1.0,16,16,0.0,0.0,0.0,30,9.0,18,3.0,0.0,1.0,0.0,0.0,1.0,0.0
2014,NE,5,79,1,12.808744571364638,79,37.0,79,509.0,79,10.0,79,38.0,6.0,15.0,29.0,63,8.0,17.0,-203.12034338712692,79,321.0,35,2045.0,68,36.0,11,3.0,6.0,43,37,0.0,0.0,4.0,34,3.0,14,16.0,0.0,17.0,6.0,4.0,2.0,4.0
2014,NE,6,64,1,21.202326518367496,64,32.0,64,398.0,64,6.0,64,40.0,22.0,35.0,30.0,49,2.0,5.0,616.7337901890278,64,296.0,37,1536.0,51,40.0,12,2.0,3.0,25,21,1.0,0.0,2.0,37,4.0,21,11.0,0.0,5.0,2.0,1.0,1.0,0.0
2014,NE,7,53,1,6.391752494547507,53,17.0,53,323.0,53,6.0,53,38.0,22.0,32.0,28.0,40,7.0,8.0,352.05200612545013,53,361.0,37,816.0,42,27.0,10,2.0,3.0,15,14,1.0,0.0,0.0,36,9.0,17,10.0,0.0,6.0,4.0,2.0,0.0,0.0
2014,NE,8,70,1,27.59360482103668,70,40.0,70,488.0,70,6.0,70,39.0,2.0,5.0,30.0,59,9.0,23.0,501.4754347503185,70,242.0,38,1727.0,60,44.0,9,4.0,7.0,31,28,0.0,1.0,2.0,38,5.0,17,16.0,0.0,22.0,14.0,3.0,3.0,2.0
2014,NE,9,79,1,3.296077268906612,79,36.0,79,398.0,79,5.0,79,54.0,18.0,24.0,39.0,62,9.0,9.0,1179.3096490204334,79,413.0,53,1514.0,65,37.0,13,4.0,5.0,25,23,0.0,0.0,2.0,49,11.0,26,10.0,0.0,8.0,2.0,5.0,1.0,0.0
2014,NE,11,70,1,29.324891563592246,70,43.0,70,507.0,70,11.0,70,30.0,20.0,40.0,22.0,59,2.0,15.0,-84.59275253117085,70,275.0,30,1821.0,60,42.0,10,5.0,5.0,40,38,2.0,0.0,0.0,29,4.0,16,8.0,0.0,15.0,13.0,1.0,1.0,0.0
2014,NE,12,73,1,6.431322840570456,73,34.0,73,439.0,73,4.0,73,53.0,14.0,17.0,40.0,58,5.0,12.0,1378.638856112957,73,317.0,53,1546.0,61,34.0,12,4.0,5.0,20,20,0.0,0.0,0.0,53,9.0,28,16.0,0.0,12.0,7.0,2.0,3.0,0.0
2014,NE,13,53,1,12.780521440135953,53,24.0,53,321.0,53,7.0,53,36.0,12.0,18.0,27.0,42,8.0,12.0,192.65192449092865,53,331.0,35,1226.0,45,24.0,8,3.0,4.0,17,17,0.0,0.0,0.0,35,2.0,19,14.0,0.0,11.0,4.0,5.0,2.0,0.0
2014,NE,14,73,1,-8.363289912438667,73,31.0,73,397.0,73,4.0,73,47.0,32.0,48.0,34.0,57,12.0,17.0,696.3345769792795,73,268.0,44,1686.0,59,30.0,13,1.0,5.0,28,23,1.0,0.0,4.0,44,6.0,24,13.0,0.0,16.0,6.0,6.0,2.0,1.0
2014,NE,15,63,1,11.104354084223525,63,33.0,63,396.0,63,6.0,63,36.0,12.0,18.0,28.0,50,6.0,11.0,401.63016729056835,63,383.0,35,1365.0,52,34.0,11,3.0,4.0,28,25,1.0,0.0,2.0,35,6.0,20,9.0,0.0,11.0,5.0,3.0,2.0,1.0
2014,NE,16,59,1,-1.2279126710481032,59,29.0,59,236.0,59,2.0,59,41.0,33.0,45.0,31.0,47,4.0,8.0,781.1931326985359,59,184.0,35,1286.0,48,17.0,11,2.0,3.0,20,17,0.0,0.0,3.0,35,3.0,21,11.0,0.0,8.0,5.0,0.0,2.0,1.0
2014,NE,17,62,1,-12.282577013465524,62,22.0,62,260.0,62,3.0,62,40.0,20.0,36.0,26.0,44,3.0,5.0,27.846011519432068,62,298.0,33,1584.0,51,9.0,10,0.0,3.0,25,17,2.0,0.0,6.0,32,8.0,19,5.0,0.0,4.0,2.0,1.0,0.0,1.0
2014,NO,1,70,1,13.46683854870639,70,38.0,70,472.0,70,6.0,70,43.0,26.0,41.0,30.0,57,7.0,15.0,-202.30804085731506,70,331.0,42,1685.0,60,34.0,10,4.0,6.0,28,26,1.0,0.0,1.0,42,10.0,21,11.0,0.0,15.0,9.0,4.0,2.0,0.0
2014,NO,2,68,1,6.083090316694323,68,37.0,68,397.0,68,6.0,68,42.0,18.0,31.0,31.0,55,8.0,12.0,87.85927891731262,68,238.0,39,1668.0,57,31.0,10,3.0,4.0,27,22,2.0,0.0,1.0,39,7.0,15,17.0,0.0,12.0,4.0,3.0,4.0,1.0
2014,NO,3,66,1,12.683241892955266,66,33.0,66,398.0,66,6.0,66,36.0,22.0,42.0,26.0,53,2.0,5.0,-46.57448511570692,66,237.0,35,1718.0,58,21.0,8,2.0,2.0,30,28,0.0,0.0,1.0,35,3.0,21,11.0,0.0,5.0,4.0,1.0,0.0,0.0
2014,NO,4,59,1,2.8729389513823493,59,26.0,59,438.0,59,5.0,59,47.0,12.0,18.0,38.0,47,5.0,6.0,510.9883815050125,59,355.0,44,1232.0,46,20.0,11,2.0,3.0,13,11,0.0,0.0,1.0,44,11.0,21,12.0,0.0,6.0,2.0,2.0,2.0,0.0
2014,NO,5,85,1,3.0887902079469347,85,42.0,85,512.0,85,9.0,85,57.0,27.0,42.0,45.0,72,9.0,15.0,382.95431435108185,85,384.0,57,2116.0,73,44.0,12,4.0,6.0,28,25,2.0,0.0,0.0,56,17.0,24,15.0,0.0,15.0,8.0,4.0,3.0,0.0
2014,NO,7,66,1,-3.292724271351269,66,27.0,66,408.0,66,8.0,66,46.0,23.0,35.0,32.0,52,2.0,4.0,401.3868823647499,66,341.0,44,1353.0,52,23.0,12,1.0,2.0,21,19,0.0,0.0,1.0,44,16.0,21,6.0,0.0,4.0,3.0,0.0,0.0,0.0
2014,NO,8,65,1,17.505833706487177,65,42.0,65,495.0,65,9.0,65,35.0,24.0,40.0,29.0,54,7.0,16.0,198.6809503287077,65,281.0,32,1718.0,55,44.0,10,3.0,6.0,31,25,1.0,0.0,1.0,32,7.0,16,7.0,0.0,15.0,5.0,4.0,2.0,0.0
2014,NO,9,72,1,6.664726647140924,72,33.0,72,377.0,72,6.0,72,38.0,16.0,33.0,26.0,58,5.0,17.0,-173.3435470610857,72,211.0,33,1720.0,57,28.0,11,4.0,5.0,35,33,0.0,0.0,2.0,33,7.0,15,10.0,0.0,17.0,11.0,1.0,3.0,1.0
2014,NO,10,79,1,-3.2993660217885976,79,30.0,79,423.0,79,6.0,79,49.0,14.0,27.0,32.0,59,3.0,6.0,-450.9824052453041,79,387.0,46,1779.0,63,24.0,14,2.0,2.0,31,29,0.0,0.0,2.0,45,10.0,18,16.0,0.0,6.0,3.0,0.0,3.0,0.0
2014,NO,11,67,1,1.6479559226697411,67,28.0,67,330.0,67,1.0,67,42.0,18.0,35.0,30.0,53,7.0,12.0,-637.5029146671295,67,270.0,41,1700.0,59,10.0,7,1.0,3.0,26,24,1.0,0.0,1.0,41,13.0,20,4.0,0.0,12.0,7.0,3.0,0.0,0.0
2014,NO,12,69,1,5.8576969993863965,69,37.0,69,525.0,69,6.0,69,51.0,28.0,42.0,40.0,56,7.0,11.0,188.24911564588547,69,311.0,44,1614.0,59,34.0,10,2.0,5.0,21,16,2.0,0.0,3.0,44,12.0,19,13.0,0.0,11.0,5.0,0.0,4.0,2.0
2014,NO,13,54,1,17.2102345416788,54,23.0,54,393.0,54,7.0,54,28.0,18.0,30.0,21.0,44,4.0,6.0,-78.47768347710371,54,246.0,27,1306.0,43,35.0,11,4.0,4.0,26,26,0.0,0.0,0.0,26,8.0,13,4.0,0.0,6.0,2.0,2.0,1.0,0.0
2014,NO,14,68,1,-17.667175652785865,68,28.0,68,310.0,68,6.0,68,52.0,6.0,9.0,39.0,52,7.0,7.0,266.2679582834244,68,397.0,49,1226.0,55,13.0,12,1.0,3.0,17,16,0.0,0.0,1.0,48,10.0,20,16.0,0.0,5.0,2.0,1.0,2.0,0.0
2014,NO,15,63,1,14.808652264587128,63,32.0,63,444.0,63,9.0,63,39.0,15.0,24.0,31.0,52,6.0,11.0,550.8787892758846,63,266.0,36,1610.0,51,34.0,12,4.0,6.0,25,22,0.0,0.0,2.0,36,7.0,19,10.0,0.0,11.0,5.0,3.0,3.0,0.0
2014,NO,16,68,1,-18.163179389433935,68,29.0,68,329.0,68,3.0,68,52.0,21.0,32.0,36.0,52,8.0,10.0,96.51750028133392,68,420.0,46,1452.0,58,21.0,10,3.0,4.0,17,15,1.0,0.0,1.0,45,7.0,26,12.0,0.0,9.0,3.0,3.0,3.0,0.0
2014,NO,17,61,1,4.803180689632427,61,26.0,61,340.0,61,5.0,61,40.0,14.0,21.0,25.0,46,3.0,10.0,-178.25018167495728,61,364.0,38,1427.0,51,21.0,10,2.0,3.0,21,21,0.0,0.0,0.0,38,9.0,17,11.0,1.0,10.0,9.0,1.0,0.0,0.0
2014,NYG,1,57,1,-18.22924684965983,57,17.0,57,197.0,57,3.0,57,35.0,8.0,14.0,23.0,41,3.0,7.0,-254.31352704763412,57,223.0,33,1257.0,47,14.0,10,2.0,2.0,22,21,1.0,0.0,0.0,32,6.0,17,9.0,0.0,7.0,4.0,1.0,2.0,0.0
2014,NYG,2,68,1,-5.835735488712089,68,25.0,68,341.0,68,5.0,68,42.0,23.0,42.0,31.0,55,5.0,7.0,-441.2759557366371,68,345.0,39,1739.0,58,21.0,10,2.0,3.0,27,26,0.0,0.0,1.0,39,8.0,21,10.0,0.0,7.0,3.0,3.0,1.0,0.0
2014,NYG,3,70,1,-0.8666408344713368,70,36.0,70,420.0,70,8.0,70,29.0,19.0,37.0,23.0,57,7.0,18.0,-384.4122778624296,70,195.0,28,1747.0,58,30.0,12,2.0,7.0,41,40,0.0,0.0,0.0,28,0.0,20,8.0,0.0,18.0,10.0,4.0,3.0,0.0
2014,NYG,4,78,1,16.94602006360089,78,37.0,78,449.0,78,7.0,78,41.0,15.0,26.0,29.0,62,12.0,22.0,124.2491640150547,78,307.0,39,1983.0,65,45.0,13,6.0,7.0,38,36,0.0,0.0,1.0,39,3.0,25,11.0,0.0,22.0,10.0,4.0,6.0,1.0
2014,NYG,5,63,1,8.092288620743805,63,28.0,63,320.0,63,3.0,63,31.0,22.0,40.0,21.0,49,8.0,15.0,-423.16708341240883,63,250.0,30,1663.0,54,30.0,9,3.0,4.0,32,32,0.0,0.0,0.0,30,4.0,24,2.0,0.0,15.0,8.0,6.0,1.0,0.0
2014,NYG,6,60,1,-20.632281773141585,60,20.0,60,254.0,60,5.0,60,38.0,6.0,10.0,25.0,45,3.0,5.0,-379.7102004289627,60,205.0,28,1270.0,46,0.0,14,0.0,1.0,24,22,0.0,0.0,2.0,28,5.0,17,6.0,0.0,5.0,2.0,2.0,1.0,0.0
2014,NYG,7,59,1,2.4471919135248754,59,24.0,59,352.0,59,5.0,59,34.0,17.0,36.0,23.0,45,6.0,7.0,-665.6366229057312,59,233.0,33,1255.0,47,21.0,11,2.0,2.0,26,24,1.0,0.0,1.0,32,6.0,18,8.0,0.0,7.0,2.0,5.0,0.0,0.0
2014,NYG,9,75,1,-1.3457227283936337,75,27.0,75,438.0,75,7.0,75,56.0,21.0,32.0,41.0,57,6.0,8.0,339.80127424001694,75,520.0,52,1289.0,58,24.0,15,3.0,4.0,20,18,0.0,0.0,1.0,50,7.0,35,8.0,0.0,8.0,2.0,5.0,1.0,0.0
2014,NYG,10,62,1,-5.737174522839082,62,29.0,62,324.0,62,5.0,62,45.0,24.0,37.0,32.0,49,3.0,5.0,90.84687829017639,62,317.0,43,1141.0,48,17.0,11,2.0,2.0,17,16,1.0,0.0,0.0,43,10.0,26,7.0,0.0,5.0,2.0,2.0,1.0,0.0
2014,NYG,11,68,1,-21.95720736978941,68,21.0,68,330.0,68,6.0,68,47.0,22.0,38.0,31.0,50,7.0,8.0,16.023270785808563,68,454.0,45,1307.0,56,10.0,12,1.0,3.0,21,20,0.0,0.0,0.0,45,9.0,30,6.0,0.0,8.0,1.0,5.0,2.0,0.0
2014,NYG,12,74,1,10.335917575634085,74,33.0,74,417.0,74,6.0,74,42.0,20.0,36.0,26.0,57,6.0,13.0,-259.44032967090607,74,176.0,40,1801.0,62,28.0,11,3.0,4.0,32,29,1.0,0.0,0.0,38,12.0,17,9.0,0.0,13.0,7.0,3.0,2.0,0.0
2014,NYG,13,73,1,-7.7925042041433805,73,33.0,73,329.0,73,6.0,73,38.0,13.0,34.0,25.0,58,5.0,12.0,-487.4024599790573,73,193.0,34,1728.0,58,41.0,13,3.0,4.0,35,34,1.0,0.0,0.0,34,8.0,18,8.0,0.0,12.0,8.0,3.0,1.0,0.0
2014,NYG,14,71,1,1.4176034125245822,71,34.0,71,405.0,71,4.0,71,43.0,14.0,20.0,28.0,53,12.0,15.0,230.56382089853287,71,354.0,43,1693.0,58,36.0,12,1.0,5.0,28,27,1.0,0.0,0.0,42,7.0,26,9.0,0.0,15.0,5.0,5.0,5.0,0.0
2014,NYG,15,57,1,2.5939039611366708,57,21.0,57,287.0,57,2.0,57,35.0,24.0,36.0,24.0,42,8.0,10.0,219.24059949815273,57,244.0,34,1419.0,46,24.0,11,2.0,3.0,22,19,1.0,0.0,0.0,34,4.0,27,3.0,0.0,10.0,2.0,7.0,0.0,0.0
2014,NYG,16,64,1,23.457468985392808,64,25.0,64,517.0,64,7.0,64,33.0,20.0,35.0,18.0,48,5.0,12.0,-84.50649231672287,64,310.0,32,1627.0,51,40.0,11,3.0,5.0,31,30,1.0,0.0,0.0,32,3.0,21,8.0,0.0,12.0,6.0,6.0,0.0,0.0
2014,NYG,17,78,1,0.3580605783756443,78,30.0,78,505.0,78,7.0,78,53.0,44.0,66.0,36.0,60,9.0,12.0,282.7192887663841,78,697.0,53,1720.0,63,33.0,14,1.0,4.0,25,25,0.0,0.0,0.0,53,8.0,38,7.0,0.0,12.0,5.0,5.0,2.0,0.0
