season,week,team,head_coach,game_id
1999,17,GB,Ray Rhodes,1999_17_ARI_GB
1999,17,IND,Jim Mora,1999_17_IND_BUF
1999,17,JAX,Tom Coughlin,1999_17_CIN_JAX
1999,17,KC,Gunther Cunningham,1999_17_OAK_KC
1999,17,LA,Dick Vermeil,1999_17_STL_PHI
1999,17,LAC,Mike Riley,1999_17_SD_DEN
1999,17,LV,Jon Gruden,1999_17_OAK_KC
1999,17,MIA,Jimmy Johnson,1999_17_MIA_WAS
1999,17,MIN,Dennis Green,1999_17_DET_MIN
1999,17,NE,Pete Carroll,1999_17_BAL_NE
1999,17,NO,Mike Ditka,1999_17_NO_CAR
1999,17,NYG,Jim Fassel,1999_17_NYG_DAL
1999,17,NYJ,Bill Parcells,1999_17_SEA_NYJ
1999,17,PHI,Andy Reid,1999_17_STL_PHI
1999,17,PIT,Bill Cowher,1999_17_TEN_PIT
1999,17,SEA,Mike Holmgren,1999_17_SEA_NYJ
1999,17,SF,Steve Mariucci,1999_17_SF_ATL
1999,17,TB,Tony Dungy,1999_17_TB_CHI
1999,17,TEN,Jeff Fisher,1999_17_TEN_PIT
1999,17,WAS,Norv Turner,1999_17_MIA_WAS
2000,1,ARI,Vince Tobin,2000_01_ARI_NYG
2000,1,ATL,Dan Reeves,2000_01_SF_ATL
2000,1,BAL,Brian Billick,2000_01_BAL_PIT
2000,1,BUF,Wade Phillips,2000_01_TEN_BUF
2000,1,CAR,George Seifert,2000_01_CAR_WAS
2000,1,CHI,Dick Jauron,2000_01_CHI_MIN
2000,1,CLE,Chris Palmer,2000_01_JAX_CLE
2000,1,DAL,Dave Campo,2000_01_PHI_DAL
2000,1,DEN,Mike Shanahan,2000_01_DEN_STL
2000,1,DET,Bobby Ross,2000_01_DET_NO
2000,1,GB,Mike Sherman,2000_01_NYJ_GB
2000,1,IND,Jim Mora,2000_01_IND_KC
2000,1,JAX,Tom Coughlin,2000_01_JAX_CLE
2000,1,KC,Gunther Cunningham,2000_01_IND_KC
2000,1,LA,Mike Martz,2000_01_DEN_STL
2000,1,LAC,Mike Riley,2000_01_SD_OAK
2000,1,LV,Jon Gruden,2000_01_SD_OAK
2000,1,MIA,Dave Wannstedt,2000_01_SEA_MIA
2000,1,MIN,Dennis Green,2000_01_CHI_MIN
2000,1,NE,Bill Belichick,2000_01_TB_NE
2000,1,NO,Jim Haslett,2000_01_DET_NO
2000,1,NYG,Jim Fassel,2000_01_ARI_NYG
2000,1,NYJ,Al Groh,2000_01_NYJ_GB
2000,1,PHI,Andy Reid,2000_01_PHI_DAL
2000,1,PIT,Bill Cowher,2000_01_BAL_PIT
2000,1,SEA,Mike Holmgren,2000_01_SEA_MIA
2000,1,SF,Steve Mariucci,2000_01_SF_ATL
2000,1,TB,Tony Dungy,2000_01_TB_NE
2000,1,TEN,Jeff Fisher,2000_01_TEN_BUF
2000,1,WAS,Norv Turner,2000_01_CAR_WAS
2000,2,ARI,Vince Tobin,2000_02_DAL_ARI
2000,2,ATL,Dan Reeves,2000_02_ATL_DEN
2000,2,BAL,Brian Billick,2000_02_JAX_BAL
2000,2,BUF,Wade Phillips,2000_02_GB_BUF
2000,2,CAR,George Seifert,2000_02_CAR_SF
2000,2,CHI,Dick Jauron,2000_02_CHI_TB
2000,2,CIN,Bruce Coslet,2000_02_CLE_CIN
2000,2,CLE,Chris Palmer,2000_02_CLE_CIN
2000,2,DAL,Dave Campo,2000_02_DAL_ARI
2000,2,DEN,Mike Shanahan,2000_02_ATL_DEN
2000,2,DET,Bobby Ross,2000_02_WAS_DET
2000,2,GB,Mike Sherman,2000_02_GB_BUF
2000,2,IND,Jim Mora,2000_02_OAK_IND
2000,2,JAX,Tom Coughlin,2000_02_JAX_BAL
2000,2,KC,Gunther Cunningham,2000_02_KC_TEN
2000,2,LA,Mike Martz,2000_02_STL_SEA
2000,2,LAC,Mike Riley,2000_02_NO_SD
2000,2,LV,Jon Gruden,2000_02_OAK_IND
2000,2,MIA,Dave Wannstedt,2000_02_MIA_MIN
2000,2,MIN,Dennis Green,2000_02_MIA_MIN
2000,2,NE,Bill Belichick,2000_02_NE_NYJ
2000,2,NO,Jim Haslett,2000_02_NO_SD
2000,2,NYG,Jim Fassel,2000_02_NYG_PHI
2000,2,NYJ,Al Groh,2000_02_NE_NYJ
2000,2,PHI,Andy Reid,2000_02_NYG_PHI
2000,2,SEA,Mike Holmgren,2000_02_STL_SEA
2000,2,SF,Steve Mariucci,2000_02_CAR_SF
2000,2,TB,Tony Dungy,2000_02_CHI_TB
2000,2,TEN,Jeff Fisher,2000_02_KC_TEN
2000,2,WAS,Norv Turner,2000_02_WAS_DET
2000,3,ATL,Dan Reeves,2000_03_ATL_CAR
2000,3,BAL,Brian Billick,2000_03_BAL_MIA
2000,3,BUF,Wade Phillips,2000_03_BUF_NYJ
2000,3,CAR,George Seifert,2000_03_ATL_CAR
2000,3,CHI,Dick Jauron,2000_03_NYG_CHI
2000,3,CIN,Bruce Coslet,2000_03_CIN_JAX
2000,3,CLE,Chris Palmer,2000_03_PIT_CLE
2000,3,DAL,Dave Campo,2000_03_DAL_WAS
2000,3,DEN,Mike Shanahan,2000_03_DEN_OAK
2000,3,DET,Bobby Ross,2000_03_TB_DET
2000,3,GB,Mike Sherman,2000_03_PHI_GB
2000,3,JAX,Tom Coughlin,2000_03_CIN_JAX
2000,3,KC,Gunther Cunningham,2000_03_SD_KC
2000,3,LA,Mike Martz,2000_03_SF_STL
2000,3,LAC,Mike Riley,2000_03_SD_KC
2000,3,LV,Jon Gruden,2000_03_DEN_OAK
2000,3,MIA,Dave Wannstedt,2000_03_BAL_MIA
2000,3,MIN,Dennis Green,2000_03_MIN_NE
2000,3,NE,Bill Belichick,2000_03_MIN_NE
2000,3,NO,Jim Haslett,2000_03_NO_SEA
2000,3,NYG,Jim Fassel,2000_03_NYG_CHI
2000,3,NYJ,Al Groh,2000_03_BUF_NYJ
2000,3,PHI,Andy Reid,2000_03_PHI_GB
2000,3,PIT,Bill Cowher,2000_03_PIT_CLE
2000,3,SEA,Mike Holmgren,2000_03_NO_SEA
2000,3,SF,Steve Mariucci,2000_03_SF_STL
2000,3,TB,Tony Dungy,2000_03_TB_DET
2000,3,WAS,Norv Turner,2000_03_DAL_WAS
2000,4,ARI,Vince Tobin,2000_04_GB_ARI
2000,4,ATL,Dan Reeves,2000_04_STL_ATL
2000,4,BAL,Brian Billick,2000_04_CIN_BAL
2000,4,CHI,Dick Jauron,2000_04_DET_CHI
2000,4,CIN,Bruce Coslet,2000_04_CIN_BAL
2000,4,CLE,Chris Palmer,2000_04_CLE_OAK
2000,4,DAL,Dave Campo,2000_04_SF_DAL
2000,4,DEN,Mike Shanahan,2000_04_KC_DEN
2000,4,DET,Bobby Ross,2000_04_DET_CHI
2000,4,GB,Mike Sherman,2000_04_GB_ARI
2000,4,IND,Jim Mora,2000_04_JAX_IND
2000,4,JAX,Tom Coughlin,2000_04_JAX_IND
2000,4,KC,Gunther Cunningham,2000_04_KC_DEN
2000,4,LA,Mike Martz,2000_04_STL_ATL
2000,4,LAC,Mike Riley,2000_04_SEA_SD
2000,4,LV,Jon Gruden,2000_04_CLE_OAK
2000,4,MIA,Dave Wannstedt,2000_04_NE_MIA
2000,4,NE,Bill Belichick,2000_04_NE_MIA
2000,4,NO,Jim Haslett,2000_04_PHI_NO
2000,4,NYG,Jim Fassel,2000_04_WAS_NYG
2000,4,NYJ,Al Groh,2000_04_NYJ_TB
2000,4,PHI,Andy Reid,2000_04_PHI_NO
2000,4,PIT,Bill Cowher,2000_04_TEN_PIT
2000,4,SEA,Mike Holmgren,2000_04_SEA_SD
2000,4,SF,Steve Mariucci,2000_04_SF_DAL
2000,4,TB,Tony Dungy,2000_04_NYJ_TB
2000,4,TEN,Jeff Fisher,2000_04_TEN_PIT
2000,4,WAS,Terry Robiskie,2000_04_WAS_NYG
2000,5,ARI,Vince Tobin,2000_05_ARI_SF
2000,5,ATL,Dan Reeves,2000_05_ATL_PHI
2000,5,BAL,Brian Billick,2000_05_BAL_CLE
2000,5,BUF,Wade Phillips,2000_05_IND_BUF
2000,5,CAR,George Seifert,2000_05_DAL_CAR
2000,5,CHI,Dick Jauron,2000_05_CHI_GB
2000,5,CIN,Dick LeBeau,2000_05_MIA_CIN
2000,5,CLE,Chris Palmer,2000_05_BAL_CLE
2000,5,DAL,Dave Campo,2000_05_DAL_CAR
2000,5,DEN,Mike Shanahan,2000_05_NE_DEN
2000,5,DET,Bobby Ross,2000_05_MIN_DET
2000,5,GB,Mike Sherman,2000_05_CHI_GB
2000,5,IND,Jim Mora,2000_05_IND_BUF
2000,5,JAX,Tom Coughlin,2000_05_PIT_JAX
2000,5,KC,Gunther Cunningham,2000_05_SEA_KC
2000,5,LA,Mike Martz,2000_05_SD_STL
2000,5,LAC,Mike Riley,2000_05_SD_STL
2000,5,MIA,Dave Wannstedt,2000_05_MIA_CIN
2000,5,MIN,Dennis Green,2000_05_MIN_DET
2000,5,NE,Bill Belichick,2000_05_NE_DEN
2000,5,NYG,Jim Fassel,2000_05_NYG_TEN
2000,5,PHI,Andy Reid,2000_05_ATL_PHI
2000,5,PIT,Bill Cowher,2000_05_PIT_JAX
2000,5,SEA,Mike Holmgren,2000_05_SEA_KC
2000,5,SF,Steve Mariucci,2000_05_ARI_SF
2000,5,TB,Tony Dungy,2000_05_TB_WAS
2000,5,TEN,Jeff Fisher,2000_05_NYG_TEN
2000,5,WAS,Terry Robiskie,2000_05_TB_WAS
2000,6,ARI,Vince Tobin,2000_06_CLE_ARI
2000,6,ATL,Dan Reeves,2000_06_NYG_ATL
2000,6,BAL,Brian Billick,2000_06_BAL_JAX
2000,6,BUF,Wade Phillips,2000_06_BUF_MIA
2000,6,CAR,George Seifert,2000_06_SEA_CAR
2000,6,CHI,Dick Jauron,2000_06_NO_CHI
2000,6,CIN,Dick LeBeau,2000_06_TEN_CIN
2000,6,CLE,Chris Palmer,2000_06_CLE_ARI
2000,6,DEN,Mike Shanahan,2000_06_DEN_SD
2000,6,DET,Bobby Ross,2000_06_GB_DET
2000,6,GB,Mike Sherman,2000_06_GB_DET
2000,6,IND,Jim Mora,2000_06_IND_NE
2000,6,JAX,Tom Coughlin,2000_06_BAL_JAX
2000,6,LAC,Mike Riley,2000_06_DEN_SD
2000,6,LV,Jon Gruden,2000_06_OAK_SF
2000,6,MIA,Dave Wannstedt,2000_06_BUF_MIA
2000,6,MIN,Dennis Green,2000_06_TB_MIN
2000,6,NE,Bill Belichick,2000_06_IND_NE
2000,6,NO,Jim Haslett,2000_06_NO_CHI
2000,6,NYG,Jim Fassel,2000_06_NYG_ATL
2000,6,NYJ,Al Groh,2000_06_PIT_NYJ
2000,6,PHI,Andy Reid,2000_06_WAS_PHI
2000,6,PIT,Bill Cowher,2000_06_PIT_NYJ
2000,6,SEA,Mike Holmgren,2000_06_SEA_CAR
2000,6,SF,Steve Mariucci,2000_06_OAK_SF
2000,6,TB,Tony Dungy,2000_06_TB_MIN
2000,6,TEN,Jeff Fisher,2000_06_TEN_CIN
2000,6,WAS,Terry Robiskie,2000_06_WAS_PHI
2000,7,ARI,Vince Tobin,2000_07_PHI_ARI
2000,7,ATL,Dan Reeves,2000_07_ATL_STL
2000,7,BAL,Brian Billick,2000_07_BAL_WAS
2000,7,BUF,Wade Phillips,2000_07_SD_BUF
2000,7,CAR,George Seifert,2000_07_CAR_NO
2000,7,CHI,Dick Jauron,2000_07_MIN_CHI
2000,7,CIN,Dick LeBeau,2000_07_CIN_PIT
2000,7,CLE,Chris Palmer,2000_07_CLE_DEN
2000,7,DAL,Dave Campo,2000_07_DAL_NYG
2000,7,DEN,Mike Shanahan,2000_07_CLE_DEN
2000,7,GB,Mike Sherman,2000_07_SF_GB
2000,7,IND,Jim Mora,2000_07_IND_SEA
2000,7,JAX,Tom Coughlin,2000_07_JAX_TEN
2000,7,KC,Gunther Cunningham,2000_07_OAK_KC
2000,7,LA,Mike Martz,2000_07_ATL_STL
2000,7,LAC,Mike Riley,2000_07_SD_BUF
2000,7,LV,Jon Gruden,2000_07_OAK_KC
2000,7,MIN,Dennis Green,2000_07_MIN_CHI
2000,7,NE,Bill Belichick,2000_07_NYJ_NE
2000,7,NO,Jim Haslett,2000_07_CAR_NO
2000,7,NYG,Jim Fassel,2000_07_DAL_NYG
2000,7,NYJ,Al Groh,2000_07_NYJ_NE
2000,7,PHI,Andy Reid,2000_07_PHI_ARI
2000,7,PIT,Bill Cowher,2000_07_CIN_PIT
2000,7,SEA,Mike Holmgren,2000_07_IND_SEA
2000,7,SF,Steve Mariucci,2000_07_SF_GB
2000,7,TEN,Jeff Fisher,2000_07_JAX_TEN
2000,7,WAS,Terry Robiskie,2000_07_BAL_WAS
2000,8,ARI,Vince Tobin,2000_08_ARI_DAL
2000,8,ATL,Dan Reeves,2000_08_NO_ATL
2000,8,BAL,Brian Billick,2000_08_TEN_BAL
2000,8,BUF,Wade Phillips,2000_08_BUF_MIN
2000,8,CAR,George Seifert,2000_08_SF_CAR
2000,8,CHI,Dick Jauron,2000_08_CHI_PHI
2000,8,CIN,Dick LeBeau,2000_08_DEN_CIN
2000,8,CLE,Chris Palmer,2000_08_CLE_PIT
2000,8,DAL,Dave Campo,2000_08_ARI_DAL
2000,8,DEN,Mike Shanahan,2000_08_DEN_CIN
2000,8,DET,Bobby Ross,2000_08_DET_TB
2000,8,IND,Jim Mora,2000_08_NE_IND
2000,8,JAX,Tom Coughlin,2000_08_WAS_JAX
2000,8,KC,Gunther Cunningham,2000_08_STL_KC
2000,8,LA,Mike Martz,2000_08_STL_KC
2000,8,LV,Jon Gruden,2000_08_SEA_OAK
2000,8,MIA,Dave Wannstedt,2000_08_MIA_NYJ
2000,8,MIN,Dennis Green,2000_08_BUF_MIN
2000,8,NE,Bill Belichick,2000_08_NE_IND
2000,8,NO,Jim Haslett,2000_08_NO_ATL
2000,8,NYJ,Al Groh,2000_08_MIA_NYJ
2000,8,PHI,Andy Reid,2000_08_CHI_PHI
2000,8,PIT,Bill Cowher,2000_08_CLE_PIT
2000,8,SEA,Mike Holmgren,2000_08_SEA_OAK
2000,8,SF,Steve Mariucci,2000_08_SF_CAR
2000,8,TB,Tony Dungy,2000_08_DET_TB
2000,8,TEN,Jeff Fisher,2000_08_TEN_BAL
2000,8,WAS,Terry Robiskie,2000_08_WAS_JAX
2000,9,ARI,Vince Tobin,2000_09_NO_ARI
2000,9,ATL,Dan Reeves,2000_09_CAR_ATL
2000,9,BAL,Brian Billick,2000_09_PIT_BAL
2000,9,BUF,Wade Phillips,2000_09_NYJ_BUF
2000,9,CAR,George Seifert,2000_09_CAR_ATL
2000,9,CIN,Dick LeBeau,2000_09_CIN_CLE
2000,9,CLE,Chris Palmer,2000_09_CIN_CLE
2000,9,DAL,Dave Campo,2000_09_JAX_DAL
2000,9,DET,Gary Moeller,2000_09_DET_IND
2000,9,GB,Mike Sherman,2000_09_GB_MIA
2000,9,IND,Jim Mora,2000_09_DET_IND
2000,9,JAX,Tom Coughlin,2000_09_JAX_DAL
2000,9,KC,Gunther Cunningham,2000_09_KC_SEA
2000,9,LA,Mike Martz,2000_09_STL_SF
2000,9,LAC,Mike Riley,2000_09_OAK_SD
2000,9,LV,Jon Gruden,2000_09_OAK_SD
2000,9,MIA,Dave Wannstedt,2000_09_GB_MIA
2000,9,MIN,Dennis Green,2000_09_MIN_TB
2000,9,NO,Jim Haslett,2000_09_NO_ARI
2000,9,NYG,Jim Fassel,2000_09_PHI_NYG
2000,9,NYJ,Al Groh,2000_09_NYJ_BUF
2000,9,PHI,Andy Reid,2000_09_PHI_NYG
2000,9,PIT,Bill Cowher,2000_09_PIT_BAL
2000,9,SEA,Mike Holmgren,2000_09_KC_SEA
2000,9,SF,Steve Mariucci,2000_09_STL_SF
2000,9,TB,Tony Dungy,2000_09_MIN_TB
2000,9,TEN,Jeff Fisher,2000_09_TEN_WAS
2000,9,WAS,Terry Robiskie,2000_09_TEN_WAS
2000,10,ARI,Vince Tobin,2000_10_WAS_ARI
2000,10,ATL,Dan Reeves,2000_10_TB_ATL
2000,10,BAL,Brian Billick,2000_10_BAL_CIN
2000,10,BUF,Wade Phillips,2000_10_BUF_NE
2000,10,CAR,George Seifert,2000_10_CAR_STL
2000,10,CHI,Dick Jauron,2000_10_IND_CHI
2000,10,CIN,Dick LeBeau,2000_10_BAL_CIN
2000,10,CLE,Chris Palmer,2000_10_NYG_CLE
2000,10,DAL,Dave Campo,2000_10_DAL_PHI
2000,10,DEN,Mike Shanahan,2000_10_DEN_NYJ
2000,10,DET,Gary Moeller,2000_10_MIA_DET
2000,10,GB,Mike Sherman,2000_10_MIN_GB
2000,10,IND,Jim Mora,2000_10_IND_CHI
2000,10,KC,Gunther Cunningham,2000_10_KC_OAK
2000,10,LA,Mike Martz,2000_10_CAR_STL
2000,10,LAC,Mike Riley,2000_10_SD_SEA
2000,10,LV,Jon Gruden,2000_10_KC_OAK
2000,10,MIA,Dave Wannstedt,2000_10_MIA_DET
2000,10,MIN,Dennis Green,2000_10_MIN_GB
2000,10,NE,Bill Belichick,2000_10_BUF_NE
2000,10,NO,Jim Haslett,2000_10_SF_NO
2000,10,NYG,Jim Fassel,2000_10_NYG_CLE
2000,10,NYJ,Al Groh,2000_10_DEN_NYJ
2000,10,PHI,Andy Reid,2000_10_DAL_PHI
2000,10,PIT,Bill Cowher,2000_10_PIT_TEN
2000,10,SEA,Mike Holmgren,2000_10_SD_SEA
2000,10,SF,Steve Mariucci,2000_10_SF_NO
2000,10,TB,Tony Dungy,2000_10_TB_ATL
2000,10,TEN,Jeff Fisher,2000_10_PIT_TEN
2000,10,WAS,Terry Robiskie,2000_10_WAS_ARI
2000,11,ARI,Dave McGinnis,2000_11_ARI_MIN
2000,11,ATL,Dan Reeves,2000_11_ATL_DET
2000,11,BAL,Brian Billick,2000_11_BAL_TEN
2000,11,BUF,Wade Phillips,2000_11_CHI_BUF
2000,11,CAR,George Seifert,2000_11_NO_CAR
2000,11,CHI,Dick Jauron,2000_11_CHI_BUF
2000,11,CIN,Dick LeBeau,2000_11_CIN_DAL
2000,11,CLE,Chris Palmer,2000_11_NE_CLE
2000,11,DAL,Dave Campo,2000_11_CIN_DAL
2000,11,DEN,Mike Shanahan,2000_11_OAK_DEN
2000,11,DET,Gary Moeller,2000_11_ATL_DET
2000,11,GB,Mike Sherman,2000_11_GB_TB
2000,11,IND,Jim Mora,2000_11_NYJ_IND
2000,11,JAX,Tom Coughlin,2000_11_SEA_JAX
2000,11,KC,Gunther Cunningham,2000_11_KC_SF
2000,11,LA,Mike Martz,2000_11_STL_NYG
2000,11,LAC,Mike Riley,2000_11_MIA_SD
2000,11,LV,Jon Gruden,2000_11_OAK_DEN
2000,11,MIA,Dave Wannstedt,2000_11_MIA_SD
2000,11,MIN,Dennis Green,2000_11_ARI_MIN
2000,11,NE,Bill Belichick,2000_11_NE_CLE
2000,11,NO,Jim Haslett,2000_11_NO_CAR
2000,11,NYG,Jim Fassel,2000_11_STL_NYG
2000,11,NYJ,Al Groh,2000_11_NYJ_IND
2000,11,PHI,Andy Reid,2000_11_PHI_PIT
2000,11,PIT,Bill Cowher,2000_11_PHI_PIT
2000,11,SEA,Mike Holmgren,2000_11_SEA_JAX
2000,11,SF,Steve Mariucci,2000_11_KC_SF
2000,11,TB,Tony Dungy,2000_11_GB_TB
2000,11,TEN,Jeff Fisher,2000_11_BAL_TEN
2000,12,ARI,Dave McGinnis,2000_12_ARI_PHI
2000,12,ATL,Dan Reeves,2000_12_ATL_SF
2000,12,BAL,Brian Billick,2000_12_DAL_BAL
2000,12,BUF,Wade Phillips,2000_12_BUF_KC
2000,12,CAR,George Seifert,2000_12_CAR_MIN
2000,12,CHI,Dick Jauron,2000_12_TB_CHI
2000,12,CIN,Dick LeBeau,2000_12_CIN_NE
2000,12,CLE,Chris Palmer,2000_12_CLE_TEN
2000,12,DAL,Dave Campo,2000_12_DAL_BAL
2000,12,DEN,Mike Shanahan,2000_12_SD_DEN
2000,12,DET,Gary Moeller,2000_12_DET_NYG
2000,12,GB,Mike Sherman,2000_12_IND_GB
2000,12,IND,Jim Mora,2000_12_IND_GB
2000,12,JAX,Tom Coughlin,2000_12_JAX_PIT
2000,12,KC,Gunther Cunningham,2000_12_BUF_KC
2000,12,LA,Mike Martz,2000_12_WAS_STL
2000,12,LAC,Mike Riley,2000_12_SD_DEN
2000,12,LV,Jon Gruden,2000_12_OAK_NO
2000,12,MIA,Dave Wannstedt,2000_12_NYJ_MIA
2000,12,MIN,Dennis Green,2000_12_CAR_MIN
2000,12,NE,Bill Belichick,2000_12_CIN_NE
2000,12,NO,Jim Haslett,2000_12_OAK_NO
2000,12,NYG,Jim Fassel,2000_12_DET_NYG
2000,12,NYJ,Al Groh,2000_12_NYJ_MIA
2000,12,PHI,Andy Reid,2000_12_ARI_PHI
2000,12,PIT,Bill Cowher,2000_12_JAX_PIT
2000,12,SF,Steve Mariucci,2000_12_ATL_SF
2000,12,TB,Tony Dungy,2000_12_TB_CHI
2000,12,TEN,Jeff Fisher,2000_12_CLE_TEN
2000,12,WAS,Terry Robiskie,2000_12_WAS_STL
2000,13,ARI,Dave McGinnis,2000_13_NYG_ARI
2000,13,ATL,Dan Reeves,2000_13_ATL_OAK
2000,13,BAL,Brian Billick,2000_13_CLE_BAL
2000,13,BUF,Wade Phillips,2000_13_BUF_TB
2000,13,CAR,George Seifert,2000_13_GB_CAR
2000,13,CHI,Dick Jauron,2000_13_CHI_NYJ
2000,13,CIN,Dick LeBeau,2000_13_PIT_CIN
2000,13,CLE,Chris Palmer,2000_13_CLE_BAL
2000,13,DAL,Dave Campo,2000_13_MIN_DAL
2000,13,DEN,Mike Shanahan,2000_13_DEN_SEA
2000,13,DET,Gary Moeller,2000_13_NE_DET
2000,13,GB,Mike Sherman,2000_13_GB_CAR
2000,13,IND,Jim Mora,2000_13_MIA_IND
2000,13,JAX,Tom Coughlin,2000_13_TEN_JAX
2000,13,KC,Gunther Cunningham,2000_13_KC_SD
2000,13,LA,Mike Martz,2000_13_NO_STL
2000,13,LAC,Mike Riley,2000_13_KC_SD
2000,13,LV,Jon Gruden,2000_13_ATL_OAK
2000,13,MIA,Dave Wannstedt,2000_13_MIA_IND
2000,13,MIN,Dennis Green,2000_13_MIN_DAL
2000,13,NE,Bill Belichick,2000_13_NE_DET
2000,13,NO,Jim Haslett,2000_13_NO_STL
2000,13,NYG,Jim Fassel,2000_13_NYG_ARI
2000,13,NYJ,Al Groh,2000_13_CHI_NYJ
2000,13,PHI,Andy Reid,2000_13_PHI_WAS
2000,13,PIT,Bill Cowher,2000_13_PIT_CIN
2000,13,SEA,Mike Holmgren,2000_13_DEN_SEA
2000,13,TB,Tony Dungy,2000_13_BUF_TB
2000,13,TEN,Jeff Fisher,2000_13_TEN_JAX
2000,13,WAS,Terry Robiskie,2000_13_PHI_WAS
2000,14,ARI,Dave McGinnis,2000_14_ARI_CIN
2000,14,ATL,Dan Reeves,2000_14_SEA_ATL
2000,14,BUF,Wade Phillips,2000_14_MIA_BUF
2000,14,CAR,George Seifert,2000_14_STL_CAR
2000,14,CHI,Dick Jauron,2000_14_GB_CHI
2000,14,CIN,Dick LeBeau,2000_14_ARI_CIN
2000,14,CLE,Chris Palmer,2000_14_CLE_JAX
2000,14,DAL,Dave Campo,2000_14_DAL_TB
2000,14,DEN,Mike Shanahan,2000_14_DEN_NO
2000,14,DET,Gary Moeller,2000_14_DET_MIN
2000,14,GB,Mike Sherman,2000_14_GB_CHI
2000,14,IND,Jim Mora,2000_14_IND_NYJ
2000,14,JAX,Tom Coughlin,2000_14_CLE_JAX
2000,14,KC,Gunther Cunningham,2000_14_KC_NE
2000,14,LA,Mike Martz,2000_14_STL_CAR
2000,14,LAC,Mike Riley,2000_14_SF_SD
2000,14,LV,Jon Gruden,2000_14_OAK_PIT
2000,14,MIA,Dave Wannstedt,2000_14_MIA_BUF
2000,14,MIN,Dennis Green,2000_14_DET_MIN
2000,14,NE,Bill Belichick,2000_14_KC_NE
2000,14,NO,Jim Haslett,2000_14_DEN_NO
2000,14,NYG,Jim Fassel,2000_14_NYG_WAS
2000,14,NYJ,Al Groh,2000_14_IND_NYJ
2000,14,PHI,Andy Reid,2000_14_TEN_PHI
2000,14,PIT,Bill Cowher,2000_14_OAK_PIT
2000,14,SEA,Mike Holmgren,2000_14_SEA_ATL
2000,14,SF,Steve Mariucci,2000_14_SF_SD
2000,14,TB,Tony Dungy,2000_14_DAL_TB
2000,14,TEN,Jeff Fisher,2000_14_TEN_PHI
2000,14,WAS,Terry Robiskie,2000_14_NYG_WAS
2000,15,ARI,Dave McGinnis,2000_15_ARI_JAX
2000,15,BAL,Brian Billick,2000_15_SD_BAL
2000,15,BUF,Wade Phillips,2000_15_BUF_IND
2000,15,CAR,George Seifert,2000_15_CAR_KC
2000,15,CHI,Dick Jauron,2000_15_NE_CHI
2000,15,CIN,Dick LeBeau,2000_15_CIN_TEN
2000,15,CLE,Chris Palmer,2000_15_PHI_CLE
2000,15,DAL,Dave Campo,2000_15_WAS_DAL
2000,15,DEN,Mike Shanahan,2000_15_SEA_DEN
2000,15,DET,Gary Moeller,2000_15_DET_GB
2000,15,GB,Mike Sherman,2000_15_DET_GB
2000,15,IND,Jim Mora,2000_15_BUF_IND
2000,15,JAX,Tom Coughlin,2000_15_ARI_JAX
2000,15,KC,Gunther Cunningham,2000_15_CAR_KC
2000,15,LA,Mike Martz,2000_15_MIN_STL
2000,15,LAC,Mike Riley,2000_15_SD_BAL
2000,15,LV,Jon Gruden,2000_15_NYJ_OAK
2000,15,MIA,Dave Wannstedt,2000_15_TB_MIA
2000,15,MIN,Dennis Green,2000_15_MIN_STL
2000,15,NE,Bill Belichick,2000_15_NE_CHI
2000,15,NO,Jim Haslett,2000_15_NO_SF
2000,15,NYG,Jim Fassel,2000_15_PIT_NYG
2000,15,NYJ,Al Groh,2000_15_NYJ_OAK
2000,15,PHI,Andy Reid,2000_15_PHI_CLE
2000,15,PIT,Bill Cowher,2000_15_PIT_NYG
2000,15,SEA,Mike Holmgren,2000_15_SEA_DEN
2000,15,SF,Steve Mariucci,2000_15_NO_SF
2000,15,TB,Tony Dungy,2000_15_TB_MIA
2000,15,TEN,Jeff Fisher,2000_15_CIN_TEN
2000,15,WAS,Terry Robiskie,2000_15_WAS_DAL
2000,16,ARI,Dave McGinnis,2000_16_BAL_ARI
2000,16,ATL,Dan Reeves,2000_16_ATL_NO
2000,16,BAL,Brian Billick,2000_16_BAL_ARI
2000,16,BUF,Wade Phillips,2000_16_NE_BUF
2000,16,CAR,George Seifert,2000_16_SD_CAR
2000,16,CHI,Dick Jauron,2000_16_CHI_SF
2000,16,CIN,Dick LeBeau,2000_16_JAX_CIN
2000,16,CLE,Chris Palmer,2000_16_TEN_CLE
2000,16,DAL,Dave Campo,2000_16_NYG_DAL
2000,16,DEN,Mike Shanahan,2000_16_DEN_KC
2000,16,DET,Gary Moeller,2000_16_DET_NYJ
2000,16,GB,Mike Sherman,2000_16_GB_MIN
2000,16,IND,Jim Mora,2000_16_IND_MIA
2000,16,JAX,Tom Coughlin,2000_16_JAX_CIN
2000,16,KC,Gunther Cunningham,2000_16_DEN_KC
2000,16,LA,Mike Martz,2000_16_STL_TB
2000,16,LAC,Mike Riley,2000_16_SD_CAR
2000,16,LV,Jon Gruden,2000_16_OAK_SEA
2000,16,MIA,Dave Wannstedt,2000_16_IND_MIA
2000,16,MIN,Dennis Green,2000_16_GB_MIN
2000,16,NE,Bill Belichick,2000_16_NE_BUF
2000,16,NO,Jim Haslett,2000_16_ATL_NO
2000,16,NYG,Jim Fassel,2000_16_NYG_DAL
2000,16,NYJ,Al Groh,2000_16_DET_NYJ
