game_id,stadium_id,kickoff_utc,station_id,station_name,temp_f,wind_mph,precip_in,humidity_pct,source
2017_14_OAK_KC,KAN00,2017-12-10T18:00:00,KMKC0,Kansas City / Harlem,52.0,13.9,0.0,36.0,meteostat
2017_14_DAL_NYG,NYC01,2017-12-10T18:00:00,KTEB0,Teterboro,37.9,17.2,0.0,52.0,meteostat
2017_14_DET_TB,TAM00,2017-12-10T18:00:00,72211,Tampa International Airport,57.9,7.0,0.0,42.0,meteostat
2017_14_NYJ_DEN,DEN00,2017-12-10T21:05:00,KBKF0,Denver / Aurora / Side Creek,59.7,0.0,,5.0,meteostat
2017_14_WAS_LAC,LAX97,2017-12-10T21:05:00,KHHR0,Hawthorne / Cypave,82.0,0.0,0.0,8.0,meteostat
2017_14_SEA_JAX,JAX00,2017-12-10T21:25:00,74782,Jacksonville / Hatch Road Mobile Home Park,54.0,7.0,0.0,34.0,meteostat
2017_14_PHI_LA,LAX99,2017-12-10T21:25:00,KHHR0,Hawthorne / Cypave,82.0,0.0,0.0,8.0,meteostat
2017_14_BAL_PIT,PIT00,2017-12-11T01:30:00,72520,Greater Pittsburgh International,32.0,8.1,0.0,54.0,meteostat
2017_14_NE_MIA,MIA00,2017-12-12T01:30:00,KHWO0,Hollywood / Pembroke Pines,54.0,5.8,0.0,61.0,meteostat
2017_15_LAC_KC,KAN00,2017-12-17T01:25:00,KMKC0,Kansas City / Harlem,53.1,9.2,0.0,36.0,meteostat
2017_15_MIA_BUF,BUF00,2017-12-17T18:00:00,72528,Buffalo Airport,23.0,8.1,0.0,68.0,meteostat
2017_15_GB_CAR,CAR00,2017-12-17T18:00:00,72314,Charlotte/Douglas International Airport,50.0,5.8,0.0,48.0,meteostat
2017_15_BAL_CLE,CLE00,2017-12-17T18:00:00,KBKL0,Brookville / Old Chinatown,36.0,3.4,0.0,73.0,meteostat
2017_15_HOU_JAX,JAX00,2017-12-17T18:00:00,74782,Jacksonville / Hatch Road Mobile Home Park,71.1,5.8,0.0,59.0,meteostat
2017_15_PHI_NYG,NYC01,2017-12-17T18:00:00,KTEB0,Teterboro,35.1,0.0,0.0,58.0,meteostat
2017_15_ARI_WAS,WAS00,2017-12-17T18:00:00,74594,Camp Springs / Andrews Air Force Base,50.9,5.8,,40.0,meteostat
2017_15_LA_SEA,SEA00,2017-12-17T21:05:00,KBFI0,Seattle / South Park,48.9,13.9,0.0,83.0,meteostat
2017_15_NE_PIT,PIT00,2017-12-17T21:25:00,72520,Greater Pittsburgh International,42.1,3.4,0.0,62.0,meteostat
2017_15_TEN_SF,SFO01,2017-12-17T21:25:00,KSJC0,San Jose / Santa Clara Trailer Village,64.9,11.4,0.0,17.0,meteostat
2017_15_DAL_OAK,OAK00,2017-12-18T01:30:00,72493,Metro Oakland International  Airport,55.9,4.7,0.0,38.0,meteostat
2017_15_ATL_TB,TAM00,2017-12-19T01:30:00,72211,Tampa International Airport,73.9,3.4,0.0,76.0,meteostat
2017_16_IND_BAL,BAL00,2017-12-23T21:30:00,KDMH0,Baltimore,64.0,,0.0,78.0,meteostat
2017_16_MIN_GB,GNB00,2017-12-24T01:30:00,72645,Austin Straubel International  Airport,10.0,5.8,0.0,66.0,meteostat
2017_16_TB_CAR,CAR00,2017-12-24T18:00:00,72314,Charlotte/Douglas International Airport,55.0,3.4,0.0,64.0,meteostat
2017_16_CLE_CHI,CHI98,2017-12-24T18:00:00,72534,Chicago Midway Airport,24.1,7.0,0.02,88.0,meteostat
2017_16_DET_CIN,CIN00,2017-12-24T18:00:00,KLUK0,Cincinnati / Columbia,36.0,5.8,0.0,73.0,meteostat
2017_16_MIA_KC,KAN00,2017-12-24T18:00:00,KMKC0,Kansas City / Harlem,24.1,13.9,0.0,71.0,meteostat
2017_16_BUF_NE,BOS00,2017-12-24T18:00:00,KOWD0,Norwood,37.0,5.8,0.0,67.0,meteostat
2017_16_LAC_NYJ,NYC01,2017-12-24T18:00:00,KTEB0,Teterboro,39.9,7.0,0.0,53.0,meteostat
2017_16_LA_TEN,NAS00,2017-12-24T18:00:00,72327,Nashville Airport,42.1,11.4,0.0,79.0,meteostat
2017_16_DEN_WAS,WAS00,2017-12-24T18:00:00,74594,Camp Springs / Andrews Air Force Base,41.7,11.4,,62.0,meteostat
2017_16_JAX_SF,SFO01,2017-12-24T21:05:00,KSJC0,San Jose / Santa Clara Trailer Village,53.1,3.4,0.0,59.0,meteostat
2017_16_OAK_PHI,PHI00,2017-12-26T01:30:00,72408,Philadelphia International Airport,30.0,13.9,0.0,37.0,meteostat
2017_17_NYJ_NE,BOS00,2017-12-31T18:00:00,KOWD0,Norwood,14.0,16.1,0.0,40.0,meteostat
2017_17_WAS_NYG,NYC01,2017-12-31T18:00:00,KTEB0,Teterboro,15.1,20.8,0.0,44.0,meteostat
2017_17_DAL_PHI,PHI00,2017-12-31T18:00:00,72408,Philadelphia International Airport,17.1,16.1,0.0,42.0,meteostat
2017_17_CLE_PIT,PIT00,2017-12-31T18:00:00,72520,Greater Pittsburgh International,10.0,3.4,0.01,84.0,meteostat
2017_17_CIN_BAL,BAL00,2017-12-31T21:25:00,KDMH0,Baltimore,19.9,,0.0,43.0,meteostat
2017_17_KC_DEN,DEN00,2017-12-31T21:25:00,KBKF0,Denver / Aurora / Side Creek,17.4,8.1,,74.0,meteostat
2017_17_SF_LA,LAX99,2017-12-31T21:25:00,KHHR0,Hawthorne / Cypave,64.0,3.4,0.0,52.0,meteostat
2017_17_OAK_LAC,LAX97,2017-12-31T21:25:00,KHHR0,Hawthorne / Cypave,64.0,3.4,0.0,52.0,meteostat
2017_17_BUF_MIA,MIA00,2017-12-31T21:25:00,KHWO0,Hollywood / Pembroke Pines,72.0,9.2,0.0,64.0,meteostat
2017_17_ARI_SEA,SEA00,2017-12-31T21:25:00,KBFI0,Seattle / South Park,43.0,5.8,0.0,73.0,meteostat
2017_17_NO_TB,TAM00,2017-12-31T21:25:00,72211,Tampa International Airport,71.1,3.4,0.0,49.0,meteostat
2017_17_JAX_TEN,NAS00,2017-12-31T21:25:00,72327,Nashville Airport,23.0,15.0,0.0,36.0,meteostat
2018_01_ATL_PHI,PHI00,2018-09-07T00:20:00,72408,Philadelphia International Airport,86.0,16.1,0.0,53.0,meteostat
2018_01_BUF_BAL,BAL00,2018-09-09T17:00:00,KDMH0,Baltimore,63.0,,0.13,93.0,meteostat
2018_01_PIT_CLE,CLE00,2018-09-09T17:00:00,KBKL0,Brookville / Old Chinatown,59.0,11.4,0.03,87.0,meteostat
2018_01_TEN_MIA,MIA00,2018-09-09T17:00:00,KHWO0,Hollywood / Pembroke Pines,89.1,7.0,0.0,63.0,meteostat
2018_01_HOU_NE,BOS00,2018-09-09T17:00:00,KOWD0,Norwood,64.0,12.7,0.0,60.0,meteostat
2018_01_JAX_NYG,NYC01,2018-09-09T17:00:00,KTEB0,Teterboro,59.0,4.7,0.04,83.0,meteostat
2018_01_KC_LAC,LAX97,2018-09-09T20:05:00,KHHR0,Hawthorne / Cypave,77.0,10.3,0.0,66.0,meteostat
2018_01_DAL_CAR,CAR00,2018-09-09T20:25:00,72314,Charlotte/Douglas International Airport,80.6,11.4,0.67,84.0,meteostat
2018_01_SEA_DEN,DEN00,2018-09-09T20:25:00,KBKF0,Denver / Aurora / Side Creek,85.5,9.2,,14.0,meteostat
2018_01_CHI_GB,GNB00,2018-09-10T00:20:00,72645,Austin Straubel International  Airport,61.0,8.1,0.0,64.0,meteostat
2018_01_LA_OAK,OAK00,2018-09-11T02:20:00,72493,Metro Oakland International  Airport,66.0,8.1,0.0,68.0,meteostat
2018_02_BAL_CIN,CIN00,2018-09-14T00:20:00,KLUK0,Cincinnati / Columbia,75.0,0.0,0.0,94.0,meteostat
2018_02_LAC_BUF,BUF00,2018-09-16T17:00:00,72528,Buffalo Airport,82.0,7.0,0.0,58.0,meteostat
2018_02_MIN_GB,GNB00,2018-09-16T17:00:00,72645,Austin Straubel International  Airport,79.0,7.0,0.0,72.0,meteostat
2018_02_MIA_NYJ,NYC01,2018-09-16T17:00:00,KTEB0,Teterboro,86.0,0.0,0.0,53.0,meteostat
2018_02_KC_PIT,PIT00,2018-09-16T17:00:00,72520,Greater Pittsburgh International,78.1,7.0,0.0,62.0,meteostat
2018_02_PHI_TB,TAM00,2018-09-16T17:00:00,72211,Tampa International Airport,91.9,9.2,0.0,64.0,meteostat
2018_02_HOU_TEN,NAS00,2018-09-16T17:00:00,72327,Nashville Airport,82.9,12.7,0.0,61.0,meteostat
2018_02_IND_WAS,WAS00,2018-09-16T17:00:00,74594,Camp Springs / Andrews Air Force Base,75.9,8.1,,78.0,meteostat
2018_02_ARI_LA,LAX99,2018-09-16T20:05:00,KHHR0,Hawthorne / Cypave,79.0,9.2,0.0,47.0,meteostat
2018_02_DET_SF,SFO01,2018-09-16T20:05:00,KSJC0,San Jose / Santa Clara Trailer Village,73.0,10.3,0.0,40.0,meteostat
2018_02_OAK_DEN,DEN00,2018-09-16T20:25:00,KBKF0,Denver / Aurora / Side Creek,91.4,9.2,,11.0,meteostat
2018_02_NE_JAX,JAX00,2018-09-16T20:25:00,74782,Jacksonville / Hatch Road Mobile Home Park,93.9,11.4,0.0,52.0,meteostat
2018_02_SEA_CHI,CHI98,2018-09-18T00:15:00,72534,Chicago Midway Airport,84.0,5.8,0.0,48.0,meteostat
2018_03_NYJ_CLE,CLE00,2018-09-21T00:20:00,KBKL0,Brookville / Old Chinatown,81.0,11.4,0.0,67.0,meteostat
2018_03_DEN_BAL,BAL00,2018-09-23T17:00:00,KDMH0,Baltimore,63.0,,0.04,93.0,meteostat
2018_03_CIN_CAR,CAR00,2018-09-23T17:00:00,72314,Charlotte/Douglas International Airport,82.0,4.7,0.0,70.0,meteostat
2018_03_TEN_JAX,JAX00,2018-09-23T17:00:00,74782,Jacksonville / Hatch Road Mobile Home Park,87.1,8.1,0.0,55.0,meteostat
2018_03_SF_KC,KAN00,2018-09-23T17:00:00,KMKC0,Kansas City / Harlem,73.9,8.1,0.0,50.0,meteostat
2018_03_OAK_MIA,MIA00,2018-09-23T17:00:00,KHWO0,Hollywood / Pembroke Pines,90.0,10.3,0.0,59.0,meteostat
2018_03_IND_PHI,PHI00,2018-09-23T17:00:00,72408,Philadelphia International Airport,61.0,9.2,0.03,93.0,meteostat
2018_03_GB_WAS,WAS00,2018-09-23T17:00:00,74594,Camp Springs / Andrews Air Force Base,63.3,7.0,0.05,95.0,meteostat
2018_03_LAC_LA,LAX99,2018-09-23T20:05:00,KHHR0,Hawthorne / Cypave,73.9,5.8,0.0,64.0,meteostat
2018_03_DAL_SEA,SEA00,2018-09-23T20:25:00,KBFI0,Seattle / South Park,63.0,5.8,0.0,46.0,meteostat
2018_03_PIT_TB,TAM00,2018-09-25T00:15:00,72211,Tampa International Airport,79.0,3.4,,82.0,meteostat
2018_04_MIN_LA,LAX99,2018-09-28T00:20:00,KHHR0,Hawthorne / Cypave,71.1,9.2,0.0,76.0,meteostat
2018_04_TB_CHI,CHI98,2018-09-30T17:00:00,72534,Chicago Midway Airport,64.9,5.8,0.0,68.0,meteostat
2018_04_BUF_GB,GNB00,2018-09-30T17:00:00,72645,Austin Straubel International  Airport,48.9,5.8,0.0,83.0,meteostat
2018_04_NYJ_JAX,JAX00,2018-09-30T17:00:00,74782,Jacksonville / Hatch Road Mobile Home Park,84.9,10.3,,74.0,meteostat
2018_04_MIA_NE,BOS00,2018-09-30T17:00:00,KOWD0,Norwood,70.0,9.2,0.0,42.0,meteostat
2018_04_PHI_TEN,NAS00,2018-09-30T17:00:00,72327,Nashville Airport,82.0,3.4,0.0,52.0,meteostat
2018_04_CLE_OAK,OAK00,2018-09-30T20:05:00,72493,Metro Oakland International  Airport,70.0,8.1,0.0,57.0,meteostat
2018_04_SF_LAC,LAX97,2018-09-30T20:25:00,KHHR0,Hawthorne / Cypave,78.1,9.2,0.0,56.0,meteostat
2018_04_NO_NYG,NYC01,2018-09-30T20:25:00,KTEB0,Teterboro,71.1,8.1,0.0,55.0,meteostat
2018_04_BAL_PIT,PIT00,2018-10-01T00:20:00,72520,Greater Pittsburgh International,69.1,0.0,0.0,66.0,meteostat
2018_04_KC_DEN,DEN00,2018-10-02T00:15:00,KBKF0,Denver / Aurora / Side Creek,62.6,5.8,,59.0,meteostat
2018_05_IND_NE,BOS00,2018-10-05T00:20:00,KOWD0,Norwood,71.1,5.8,0.0,84.0,meteostat
2018_05_TEN_BUF,BUF00,2018-10-07T17:00:00,72528,Buffalo Airport,60.1,12.7,,96.0,meteostat
2018_05_NYG_CAR,CAR00,2018-10-07T17:00:00,72314,Charlotte/Douglas International Airport,80.1,4.7,0.0,76.0,meteostat
2018_05_MIA_CIN,CIN00,2018-10-07T17:00:00,KLUK0,Cincinnati / Columbia,84.0,0.0,0.0,65.0,meteostat
2018_05_BAL_CLE,CLE00,2018-10-07T17:00:00,KBKL0,Brookville / Old Chinatown,66.0,11.4,0.0,93.0,meteostat
2018_05_JAX_KC,KAN00,2018-10-07T17:00:00,KMKC0,Kansas City / Harlem,59.0,4.7,0.05,87.0,meteostat
2018_05_DEN_NYJ,NYC01,2018-10-07T17:00:00,KTEB0,Teterboro,78.1,8.1,0.0,76.0,meteostat
2018_05_ATL_PIT,PIT00,2018-10-07T17:00:00,72520,Greater Pittsburgh International,80.1,7.0,0.0,69.0,meteostat
2018_05_OAK_LAC,LAX97,2018-10-07T20:05:00,KHHR0,Hawthorne / Cypave,72.0,10.3,0.0,66.0,meteostat
2018_05_MIN_PHI,PHI00,2018-10-07T20:25:00,72408,Philadelphia International Airport,77.0,9.2,0.0,77.0,meteostat
2018_05_LA_SEA,SEA00,2018-10-07T20:25:00,KBFI0,Seattle / South Park,54.0,5.8,,80.0,meteostat
2018_05_ARI_SF,SFO01,2018-10-07T20:25:00,KSJC0,San Jose / Santa Clara Trailer Village,79.0,13.9,0.0,20.0,meteostat
2018_06_PHI_NYG,NYC01,2018-10-12T00:20:00,KTEB0,Teterboro,71.1,3.4,0.03,96.0,meteostat
2018_06_TB_ATL,ATL97,2018-10-14T17:00:00,KFTY0,Atlanta / Carroll Heights,73.9,4.7,0.0,60.0,meteostat
2018_06_PIT_CIN,CIN00,2018-10-14T17:00:00,KLUK0,Cincinnati / Columbia,52.0,3.4,0.0,93.0,meteostat
2018_06_LAC_CLE,CLE00,2018-10-14T17:00:00,KBKL0,Brookville / Old Chinatown,52.0,3.4,0.0,59.0,meteostat
2018_06_CHI_MIA,MIA00,2018-10-14T17:00:00,KHWO0,Hollywood / Pembroke Pines,91.0,9.2,0.0,60.0,meteostat
2018_06_IND_NYJ,NYC01,2018-10-14T17:00:00,KTEB0,Teterboro,59.0,9.2,0.0,49.0,meteostat
2018_06_SEA_OAK,LON00,2018-10-14T17:00:00,03672,Northolt,50.2,11.4,,94.0,meteostat
2018_06_CAR_WAS,WAS00,2018-10-14T17:00:00,74594,Camp Springs / Andrews Air Force Base,54.5,0.0,,74.0,meteostat
2018_06_LA_DEN,DEN00,2018-10-14T20:05:00,KBKF0,Denver / Aurora / Side Creek,22.8,3.4,0.01,85.0,meteostat
2018_06_BAL_TEN,NAS00,2018-10-14T20:25:00,72327,Nashville Airport,66.0,3.4,0.03,87.0,meteostat
2018_06_KC_NE,BOS00,2018-10-15T00:20:00,KOWD0,Norwood,45.0,0.0,0.0,90.0,meteostat
2018_06_SF_GB,GNB00,2018-10-16T00:15:00,72645,Austin Straubel International  Airport,37.0,3.4,0.0,64.0,meteostat
2018_07_NE_CHI,CHI98,2018-10-21T17:00:00,72534,Chicago Midway Airport,43.0,12.7,0.0,41.0,meteostat
2018_07_HOU_JAX,JAX00,2018-10-21T17:00:00,74782,Jacksonville / Hatch Road Mobile Home Park,70.0,13.9,0.0,55.0,meteostat
2018_07_DET_MIA,MIA00,2018-10-21T17:00:00,KHWO0,Hollywood / Pembroke Pines,91.0,8.1,0.0,44.0,meteostat
2018_07_MIN_NYJ,NYC01,2018-10-21T17:00:00,KTEB0,Teterboro,46.0,18.3,0.0,53.0,meteostat
2018_07_CAR_PHI,PHI00,2018-10-21T17:00:00,72408,Philadelphia International Airport,46.9,16.1,0.0,48.0,meteostat
2018_07_CLE_TB,TAM00,2018-10-21T17:00:00,72211,Tampa International Airport,82.0,5.8,0.0,60.0,meteostat
2018_07_NO_BAL,BAL00,2018-10-21T20:05:00,KDMH0,Baltimore,52.0,,0.0,36.0,meteostat
2018_07_LA_SF,SFO01,2018-10-21T20:25:00,KSJC0,San Jose / Santa Clara Trailer Village,62.1,4.7,0.0,70.0,meteostat
2018_07_DAL_WAS,WAS00,2018-10-21T20:25:00,74594,Camp Springs / Andrews Air Force Base,51.6,17.2,,43.0,meteostat
2018_07_CIN_KC,KAN00,2018-10-22T00:20:00,KMKC0,Kansas City / Harlem,60.1,12.7,0.0,44.0,meteostat
2018_07_TEN_LAC,LON00,2018-10-22T01:30:00,03672,Northolt,53.8,11.4,,73.0,meteostat
2018_07_NYG_ATL,ATL97,2018-10-23T00:15:00,KFTY0,Atlanta / Carroll Heights,52.0,0.0,0.0,83.0,meteostat
2018_08_BAL_CAR,CAR00,2018-10-28T17:00:00,72314,Charlotte/Douglas International Airport,62.1,9.2,0.0,50.0,meteostat
2018_08_NYJ_CHI,CHI98,2018-10-28T17:00:00,72534,Chicago Midway Airport,48.9,16.1,,71.0,meteostat
2018_08_TB_CIN,CIN00,2018-10-28T17:00:00,KLUK0,Cincinnati / Columbia,57.0,13.9,0.0,74.0,meteostat
2018_08_DEN_KC,KAN00,2018-10-28T17:00:00,KMKC0,Kansas City / Harlem,61.0,9.2,0.0,42.0,meteostat
2018_08_WAS_NYG,NYC01,2018-10-28T17:00:00,KTEB0,Teterboro,51.1,9.2,0.0,71.0,meteostat
2018_08_CLE_PIT,PIT00,2018-10-28T17:00:00,72520,Greater Pittsburgh International,46.0,9.2,0.0,76.0,meteostat
2018_08_IND_OAK,OAK00,2018-10-28T20:05:00,72493,Metro Oakland International  Airport,66.9,4.7,0.0,76.0,meteostat
2018_08_GB_LA,LAX99,2018-10-28T20:25:00,KHHR0,Hawthorne / Cypave,73.9,7.0,0.0,62.0,meteostat
2018_08_PHI_JAX,LON00,2018-10-29T01:30:00,03672,Northolt,37.2,8.1,,89.0,meteostat
2018_08_NE_BUF,BUF00,2018-10-30T00:15:00,72528,Buffalo Airport,44.1,12.7,0.0,60.0,meteostat
2018_09_OAK_SF,SFO01,2018-11-02T00:20:00,KSJC0,San Jose / Santa Clara Trailer Village,82.9,9.2,0.0,28.0,meteostat
2018_09_PIT_BAL,BAL00,2018-11-04T18:00:00,KDMH0,Baltimore,55.9,,0.0,45.0,meteostat
2018_09_CHI_BUF,BUF00,2018-11-04T18:00:00,72528,Buffalo Airport,48.0,11.4,0.0,58.0,meteostat
2018_09_TB_CAR,CAR00,2018-11-04T18:00:00,72314,Charlotte/Douglas International Airport,62.1,3.4,0.0,44.0,meteostat
2018_09_KC_CLE,CLE00,2018-11-04T18:00:00,KBKL0,Brookville / Old Chinatown,54.0,16.1,0.0,49.0,meteostat
2018_09_NYJ_MIA,MIA00,2018-11-04T18:00:00,KHWO0,Hollywood / Pembroke Pines,88.0,13.9,0.0,61.0,meteostat
2018_09_ATL_WAS,WAS00,2018-11-04T18:00:00,74594,Camp Springs / Andrews Air Force Base,54.9,4.7,,45.0,meteostat
2018_09_HOU_DEN,DEN00,2018-11-04T21:05:00,KBJC0,Denver / Broomfield / Countryside,53.6,15.0,,35.0,meteostat
2018_09_LAC_SEA,SEA00,2018-11-04T21:05:00,KBFI0,Seattle / South Park,60.1,4.7,0.0,69.0,meteostat
2018_09_GB_NE,BOS00,2018-11-05T01:20:00,KOWD0,Norwood,39.9,0.0,0.0,83.0,meteostat
2018_10_CAR_PIT,PIT00,2018-11-09T01:20:00,72520,Greater Pittsburgh International,39.0,5.8,0.0,72.0,meteostat
2018_10_DET_CHI,CHI98,2018-11-11T18:00:00,72534,Chicago Midway Airport,39.0,10.3,0.0,48.0,meteostat
2018_10_NO_CIN,CIN00,2018-11-11T18:00:00,KLUK0,Cincinnati / Columbia,42.1,5.8,0.0,44.0,meteostat
2018_10_ATL_CLE,CLE00,2018-11-11T18:00:00,KBKL0,Brookville / Old Chinatown,39.9,8.1,0.0,48.0,meteostat
2018_10_ARI_KC,KAN00,2018-11-11T18:00:00,KMKC0,Kansas City / Harlem,46.9,0.0,0.0,48.0,meteostat
2018_10_BUF_NYJ,NYC01,2018-11-11T18:00:00,KTEB0,Teterboro,46.0,12.7,0.0,37.0,meteostat
2018_10_WAS_TB,TAM00,2018-11-11T18:00:00,72211,Tampa International Airport,82.0,8.1,0.0,56.0,meteostat
2018_10_NE_TEN,NAS00,2018-11-11T18:00:00,72327,Nashville Airport,51.1,4.7,0.0,39.0,meteostat
2018_10_LAC_OAK,OAK00,2018-11-11T21:05:00,72493,Metro Oakland International  Airport,70.0,20.8,0.0,12.0,meteostat
2018_10_MIA_GB,GNB00,2018-11-11T21:25:00,72645,Austin Straubel International  Airport,33.1,5.8,0.0,66.0,meteostat
2018_10_SEA_LA,LAX99,2018-11-11T21:25:00,KHHR0,Hawthorne / Cypave,75.9,0.0,0.0,,meteostat
2018_10_DAL_PHI,PHI00,2018-11-12T01:20:00,72408,Philadelphia International Airport,41.0,7.0,0.0,62.0,meteostat
2018_10_NYG_SF,SFO01,2018-11-13T01:15:00,KSJC0,San Jose / Santa Clara Trailer Village,63.0,0.0,0.0,27.0,meteostat
2018_11_GB_SEA,SEA00,2018-11-16T01:20:00,KBFI0,Seattle / South Park,54.0,5.8,0.0,72.0,meteostat
2018_11_DAL_ATL,ATL97,2018-11-18T18:00:00,KFTY0,Atlanta / Carroll Heights,62.1,0.0,0.0,54.0,meteostat
2018_11_CIN_BAL,BAL00,2018-11-18T18:00:00,KDMH0,Baltimore,48.0,,0.0,58.0,meteostat
2018_11_PIT_JAX,JAX00,2018-11-18T18:00:00,74782,Jacksonville / Hatch Road Mobile Home Park,75.9,8.1,0.0,62.0,meteostat
2018_11_TB_NYG,NYC01,2018-11-18T18:00:00,KTEB0,Teterboro,43.0,0.0,0.0,53.0,meteostat
2018_11_HOU_WAS,WAS00,2018-11-18T18:00:00,74594,Camp Springs / Andrews Air Force Base,49.6,10.3,,59.0,meteostat
2018_11_DEN_LAC,LAX97,2018-11-18T21:05:00,KHHR0,Hawthorne / Cypave,70.0,7.0,0.0,55.0,meteostat
2018_11_MIN_CHI,CHI98,2018-11-19T01:20:00,72534,Chicago Midway Airport,30.0,7.0,0.0,78.0,meteostat
2018_11_KC_LA,LAX99,2018-11-20T01:15:00,KHHR0,Hawthorne / Cypave,64.9,5.8,0.0,76.0,meteostat
2018_12_OAK_BAL,BAL00,2018-11-25T18:00:00,KDMH0,Baltimore,61.0,,0.0,46.0,meteostat
2018_12_JAX_BUF,BUF00,2018-11-25T18:00:00,72528,Buffalo Airport,43.0,13.9,,79.0,meteostat
2018_12_SEA_CAR,CAR00,2018-11-25T18:00:00,72314,Charlotte/Douglas International Airport,57.0,4.7,0.0,62.0,meteostat
2018_12_CLE_CIN,CIN00,2018-11-25T18:00:00,KLUK0,Cincinnati / Columbia,48.0,4.7,0.0,96.0,meteostat
2018_12_NE_NYJ,NYC01,2018-11-25T18:00:00,KTEB0,Teterboro,55.9,11.4,0.0,57.0,meteostat
2018_12_NYG_PHI,PHI00,2018-11-25T18:00:00,72408,Philadelphia International Airport,55.9,12.7,0.0,57.0,meteostat
2018_12_SF_TB,TAM00,2018-11-25T18:00:00,72211,Tampa International Airport,75.9,8.1,0.0,64.0,meteostat
2018_12_ARI_LAC,LAX97,2018-11-25T21:05:00,KHHR0,Hawthorne / Cypave,75.0,3.4,0.0,41.0,meteostat
2018_12_PIT_DEN,DEN00,2018-11-25T21:25:00,KBJC0,Denver / Broomfield / Countryside,41.0,15.0,,24.0,meteostat
2018_13_BAL_ATL,ATL97,2018-12-02T18:00:00,KFTY0,Atlanta / Carroll Heights,70.0,7.0,0.0,44.0,meteostat
2018_13_DEN_CIN,CIN00,2018-12-02T18:00:00,KLUK0,Cincinnati / Columbia,64.9,16.1,0.0,52.0,meteostat
2018_13_ARI_GB,GNB00,2018-12-02T18:00:00,72645,Austin Straubel International  Airport,34.0,20.8,,92.0,meteostat
2018_13_IND_JAX,JAX00,2018-12-02T18:00:00,74782,Jacksonville / Hatch Road Mobile Home Park,79.0,11.4,0.0,82.0,meteostat
2018_13_BUF_MIA,MIA00,2018-12-02T18:00:00,KHWO0,Hollywood / Pembroke Pines,87.1,13.9,0.0,65.0,meteostat
2018_13_CHI_NYG,NYC01,2018-12-02T18:00:00,KTEB0,Teterboro,52.0,3.4,0.01,100.0,meteostat
2018_13_CAR_TB,TAM00,2018-12-02T18:00:00,72211,Tampa International Airport,79.0,10.3,0.0,79.0,meteostat
2018_13_KC_OAK,OAK00,2018-12-02T21:05:00,72493,Metro Oakland International  Airport,53.1,7.0,0.0,61.0,meteostat
2018_13_NYJ_TEN,NAS00,2018-12-02T21:05:00,72327,Nashville Airport,70.0,8.1,0.0,23.0,meteostat
2018_13_MIN_NE,BOS00,2018-12-02T21:25:00,KOWD0,Norwood,53.1,0.0,0.0,93.0,meteostat
2018_13_SF_SEA,SEA00,2018-12-02T21:25:00,KBFI0,Seattle / South Park,46.0,0.0,0.0,73.0,meteostat
2018_13_LAC_PIT,PIT00,2018-12-03T01:20:00,72520,Greater Pittsburgh International,57.0,10.3,0.0,51.0,meteostat
2018_13_WAS_PHI,PHI00,2018-12-04T01:15:00,72408,Philadelphia International Airport,48.9,7.0,0.0,54.0,meteostat
2018_14_JAX_TEN,NAS00,2018-12-07T01:20:00,72327,Nashville Airport,44.1,4.7,0.0,43.0,meteostat
2018_14_NYJ_BUF,BUF00,2018-12-09T18:00:00,72528,Buffalo Airport,30.0,16.1,0.0,69.0,meteostat
2018_14_CAR_CLE,CLE00,2018-12-09T18:00:00,KBKL0,Brookville / Old Chinatown,30.0,5.8,0.0,60.0,meteostat
2018_14_ATL_GB,GNB00,2018-12-09T18:00:00,72645,Austin Straubel International  Airport,25.0,12.7,0.0,74.0,meteostat
2018_14_BAL_KC,KAN00,2018-12-09T18:00:00,KMKC0,Kansas City / Harlem,30.0,0.0,0.0,63.0,meteostat
2018_14_NE_MIA,MIA00,2018-12-09T18:00:00,KHWO0,Hollywood / Pembroke Pines,84.9,18.3,0.0,65.0,meteostat
2018_14_NO_TB,TAM00,2018-12-09T18:00:00,72211,Tampa International Airport,71.1,10.3,,90.0,meteostat
2018_14_NYG_WAS,WAS00,2018-12-09T18:00:00,74594,Camp Springs / Andrews Air Force Base,32.2,8.1,,60.0,meteostat
2018_14_CIN_LAC,LAX97,2018-12-09T21:05:00,KHHR0,Hawthorne / Cypave,71.1,3.4,0.0,35.0,meteostat
2018_14_DEN_SF,SFO01,2018-12-09T21:05:00,KSJC0,San Jose / Santa Clara Trailer Village,54.0,4.7,0.0,74.0,meteostat
2018_14_PIT_OAK,OAK00,2018-12-09T21:25:00,72493,Metro Oakland International  Airport,54.0,8.1,0.0,77.0,meteostat
2018_14_LA_CHI,CHI98,2018-12-10T01:20:00,72534,Chicago Midway Airport,26.1,0.0,0.0,74.0,meteostat
2018_14_MIN_SEA,SEA00,2018-12-11T01:15:00,KBFI0,Seattle / South Park,46.0,9.2,0.0,79.0,meteostat
2018_15_LAC_KC,KAN00,2018-12-14T01:20:00,KMKC0,Kansas City / Harlem,39.0,4.7,0.0,76.0,meteostat
2018_15_HOU_NYJ,NYC01,2018-12-15T21:30:00,KTEB0,Teterboro,51.1,5.8,0.0,80.0,meteostat
2018_15_CLE_DEN,DEN00,2018-12-16T01:20:00,KBKF0,Denver / Aurora / Side Creek,43.9,4.7,,33.0,meteostat
